iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9
1,247.58131631091257,247.58131631091257,0,111,9,0.2860472398054838,0.9267498171441294,0.5395700699153463,0.6505694766123812,0.789317070832284,2,6,0
2,354.87660033970786,247.58131631091257,0,111,9,0.2860472398054838,0.9267498171441294,0.5395700699153463,0.6505694766123812,0.789317070832284,2,6,0
3,245.01379400732895,245.01379400732895,2,300,4,0.35621729257722745,0.32822938519640876,0.3948075529198607,0.2297478705880784,0.24905157508114087,3,15,0
4,249.68442494657654,245.01379400732895,2,300,4,0.35621729257722745,0.32822938519640876,0.3948075529198607,0.2297478705880784,0.24905157508114087,3,15,0
5,315.65080328498243,245.01379400732895,2,300,4,0.35621729257722745,0.32822938519640876,0.3948075529198607,0.2297478705880784,0.24905157508114087,3,15,0
6,238.73603904778503,238.73603904778503,5,386,6,0.12620040730544596,0.1778731195619846,0.200308431140221,0.3261206005214929,0.9684237632737285,2,13,2
7,293.8496650037954,238.73603904778503,5,386,6,0.12620040730544596,0.1778731195619846,0.200308431140221,0.3261206005214929,0.9684237632737285,2,13,2
8,247.62610706374267,238.73603904778503,5,386,6,0.12620040730544596,0.1778731195619846,0.200308431140221,0.3261206005214929,0.9684237632737285,2,13,2
9,258.18552138035744,238.73603904778503,5,386,6,0.12620040730544596,0.1778731195619846,0.200308431140221,0.3261206005214929,0.9684237632737285,2,13,2
10,209.86499691066922,209.86499691066922,9,430,2,0.5305051395881065,0.8649820291475742,0.5632641703006112,0.5019470451300819,0.8204287786755127,0,10,2
11,353.52956215376037,209.86499691066922,9,430,2,0.5305051395881065,0.8649820291475742,0.5632641703006112,0.5019470451300819,0.8204287786755127,0,10,2
12,213.10411636271365,209.86499691066922,9,430,2,0.5305051395881065,0.8649820291475742,0.5632641703006112,0.5019470451300819,0.8204287786755127,0,10,2
13,208.01961853846313,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
14,211.79195677366096,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
15,221.10288590954377,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
16,244.60371172412366,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
17,261.733300058919,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
18,335.38074080214244,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
19,213.05882219573587,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
20,241.54239785317966,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
21,224.62841272876634,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
22,222.45329024637266,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
23,211.81955264965308,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
24,271.15370129817353,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
25,208.7320733790917,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
26,226.3350694004373,208.01961853846313,12,399,5,0.10595123985699569,0.5570323391971067,0.41605571160450483,0.7825017288352851,0.8362427517636148,0,13,3
