iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9
1,262.0543619689066,262.0543619689066,0,218,2,0.5946962300908383,0.49179015335644916,0.4783310218787401,0.39730133890348673,0.28418377063405825,2,6,1
2,278.25712968373347,262.0543619689066,0,218,2,0.5946962300908383,0.49179015335644916,0.4783310218787401,0.39730133890348673,0.28418377063405825,2,6,1
3,267.91391209799195,262.0543619689066,0,218,2,0.5946962300908383,0.49179015335644916,0.4783310218787401,0.39730133890348673,0.28418377063405825,2,6,1
4,269.81063022586994,262.0543619689066,0,218,2,0.5946962300908383,0.49179015335644916,0.4783310218787401,0.39730133890348673,0.28418377063405825,2,6,1
5,430.96424871940707,262.0543619689066,0,218,2,0.5946962300908383,0.49179015335644916,0.4783310218787401,0.39730133890348673,0.28418377063405825,2,6,1
6,208.4993276136347,208.4993276136347,5,273,2,0.42970816150751834,0.8657654536040515,0.4656475387431558,0.12448212930536463,0.322459515097618,0,15,4
7,854.1040669751478,208.4993276136347,5,273,2,0.42970816150751834,0.8657654536040515,0.4656475387431558,0.12448212930536463,0.322459515097618,0,15,4
8,221.53812579146904,208.4993276136347,5,273,2,0.42970816150751834,0.8657654536040515,0.4656475387431558,0.12448212930536463,0.322459515097618,0,15,4
9,232.04298931983485,208.4993276136347,5,273,2,0.42970816150751834,0.8657654536040515,0.4656475387431558,0.12448212930536463,0.322459515097618,0,15,4
10,258.6498667673152,208.4993276136347,5,273,2,0.42970816150751834,0.8657654536040515,0.4656475387431558,0.12448212930536463,0.322459515097618,0,15,4
11,191.37537229365168,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
12,195.3913039559247,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
13,261.65374414933575,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
14,196.45376239635897,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
15,200.0065866683524,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
16,345.0732804362576,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
17,200.44497780923885,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
18,724.489963977723,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
19,222.9565954915888,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
20,215.50255604254684,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
21,275.0409991580748,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
22,195.2336406667134,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
23,200.41670183851215,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
24,199.44826634613966,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
25,212.54245756447742,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
26,669.2592363965994,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
27,208.20938653597267,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
28,264.8975845633464,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
29,202.6143405638576,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
30,273.0583181977545,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
31,212.23582834969704,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
32,194.71268394141558,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
33,198.26747776711753,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
34,198.9069261859484,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
35,221.64790298887618,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
36,195.2517964650481,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
37,250.9374881445948,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
38,308.1570838844244,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
39,210.4519106509689,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
40,269.6498965317043,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
41,317.50877993856767,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
42,206.42603203921277,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
43,200.14167959529718,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
44,194.18399833443925,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
45,194.43834835080327,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
46,205.0066726662565,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
47,203.93491912687645,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
48,215.5805331316101,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
49,214.86823435494966,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
50,310.6696658009457,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
51,194.0443323025107,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
52,201.02057580940033,191.37537229365168,10,95,9,0.1100059822133097,0.975757592888342,0.7910337589725888,0.1706176923734145,0.10703848181943734,1,9,3
