iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
17,189.7820348081053,181.2617897019791,15,291,0.08265185179359354,0.6947484992568691,6,8.34909542166124,170,0.45324767255033416,14,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
18,247.72169187698475,181.2617897019791,15,291,0.08265185179359354,0.6947484992568691,6,8.34909542166124,170,0.45324767255033416,14,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
19,182.93193185620638,181.2617897019791,15,291,0.08265185179359354,0.6947484992568691,6,8.34909542166124,170,0.45324767255033416,14,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
20,192.57409607718975,181.2617897019791,15,291,0.08265185179359354,0.6947484992568691,6,8.34909542166124,170,0.45324767255033416,14,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
21,195.0944612853118,181.2617897019791,15,291,0.08265185179359354,0.6947484992568691,6,8.34909542166124,170,0.45324767255033416,14,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
22,175.61329566131982,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
23,181.0821172795802,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
24,188.2390505402411,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
25,183.74342983709943,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
26,186.10137959479613,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
27,186.64156355484727,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
28,181.09273695531064,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
29,182.33419640920883,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
30,203.71090041968918,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
31,199.2944923593679,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
32,179.74159909215913,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
33,180.11890641339446,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
34,180.94769144076213,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
35,187.67394970085098,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
36,184.76268117811696,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
37,243.01554359839812,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
38,182.61402119976523,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
39,189.82995849543244,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
40,212.1989703025989,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
41,207.33469118577483,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
42,180.44465815942132,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
43,196.05458967288786,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
44,203.24920803936095,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
45,222.6786186275305,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
46,185.304095858821,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
47,181.87856626645373,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
48,176.70704006850835,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
49,185.7457218223767,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
50,207.44008570917666,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
51,196.0467646915513,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
52,185.95450256925133,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
53,182.4817975004678,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
54,180.99329181006593,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
55,185.76652434860242,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
56,184.07635066662766,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
57,187.93130834331797,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
58,187.52947274497654,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
59,186.3206435547786,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
60,186.08559641720805,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
61,211.97911855309147,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
62,177.2820504216795,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
63,183.180829662744,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
64,182.23949339750845,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
65,181.72823754849946,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
66,178.58742659106886,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
67,179.5298448374625,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
68,181.43887747668026,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
69,179.06537453797444,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
70,195.63195501412764,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
71,179.42162934629903,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
72,182.67967311263354,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
73,184.45628874505496,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
74,180.70024772545588,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
75,192.79900562703807,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
76,181.91425825367745,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
77,182.37389922086194,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
78,185.33988704584593,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
79,181.87405912500716,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
80,185.12223389967647,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
81,180.72955187576216,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
82,179.62995484312896,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
83,179.71422634738732,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
84,183.46153886028813,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
85,179.75558696823228,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
86,180.3274757519183,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
87,181.32824632480154,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
88,180.74019540588046,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
89,180.66307706123683,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
90,183.03469937964016,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
91,217.07598729539987,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
92,181.27227767642714,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
93,181.85508617246575,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
94,184.15523645378232,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
95,178.19055044445116,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
96,184.74439238857056,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
97,178.90437866213873,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
98,179.3362169173375,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
99,185.20178183926666,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
100,309.34672287618,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
101,209.89336550176475,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
102,181.19025364416845,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
103,182.44200002001747,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
104,178.64647235496494,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
105,182.2820551747698,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
106,181.55579271246302,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
107,180.5573372742665,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
108,195.62853285840666,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
109,182.18786670633693,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
110,183.99411041151671,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
111,183.1447758126031,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
112,183.19981920532288,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
113,177.88521862339456,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
114,180.19493907248633,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
115,177.81114543198387,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
116,177.97879426792622,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
117,180.35963963488453,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
118,184.60807380890472,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
119,183.47331878112934,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
120,178.03360938095253,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
121,180.1634472586658,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
122,179.91012180994016,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
123,180.84283482229242,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
124,181.3083663916442,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
125,178.75186204960553,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
126,178.95259970722947,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
127,189.43201746248252,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
128,181.02009262576718,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
129,199.4372693844337,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
130,192.404757423721,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
131,180.72553744952236,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
132,178.3628670251717,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
133,183.0613767822354,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
134,180.961378125733,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
135,182.87234484582896,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
136,183.18239811841372,175.61329566131982,21,279,0.07080488700662396,0.7854295394105415,5,7.093557824701086,176,0.682606374765686,16,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,11
