iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
27,212.9805551017282,181.3506383370622,21,630,0.15206700720486702,0.3658010706327897,4,11.671261523131086,157,0.6137820227428984,11,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,12
28,195.52413151550883,181.3506383370622,21,630,0.15206700720486702,0.3658010706327897,4,11.671261523131086,157,0.6137820227428984,11,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,12
29,180.83495130232657,180.83495130232657,28,593,0.10882384462118473,0.12493516284376743,3,4.923310976179483,207,0.5478758936748214,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
30,224.2842197739256,180.83495130232657,28,593,0.10882384462118473,0.12493516284376743,3,4.923310976179483,207,0.5478758936748214,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
31,185.52213240802556,180.83495130232657,28,593,0.10882384462118473,0.12493516284376743,3,4.923310976179483,207,0.5478758936748214,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
32,197.69271004822468,180.83495130232657,28,593,0.10882384462118473,0.12493516284376743,3,4.923310976179483,207,0.5478758936748214,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
33,184.59092872407967,180.83495130232657,28,593,0.10882384462118473,0.12493516284376743,3,4.923310976179483,207,0.5478758936748214,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
34,177.38312104118597,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
35,181.90492709816843,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
36,210.92179846081712,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
37,184.57841348958226,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
38,216.3579125329318,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
39,210.1147153017516,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
40,189.69359285137,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
41,184.8330611362468,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
42,187.49843412251158,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
43,195.19581336283696,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
44,182.95478350228075,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
45,189.56883626710285,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
46,259.2071830586153,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
47,189.89542774368527,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
48,184.48655331292622,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
49,209.65845488142816,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
50,186.36387141977067,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
51,198.93483261406143,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
52,178.76070690202306,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
53,183.94097933991281,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
54,186.5243799240644,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
55,184.5886431608031,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
56,184.8846335650252,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
57,192.12634003334546,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
58,192.5290704790789,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
59,179.69851421798703,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
60,182.61341218902962,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
61,207.48635988968582,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
62,182.9738297508921,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
63,187.27520369568725,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
64,185.9084916959174,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
65,183.83513862584874,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
66,184.299919875048,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
67,178.18928468987644,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
68,179.05279897627832,177.38312104118597,33,539,0.10547680253049489,0.48550760040306895,5,5.134776744453196,212,0.491828096940779,9,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,14
69,175.5862645866295,175.5862645866295,68,467,0.048424680594167165,0.11305763609309039,5,12.718933040179252,252,0.6410398763310501,13,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
70,179.45081126754067,175.5862645866295,68,467,0.048424680594167165,0.11305763609309039,5,12.718933040179252,252,0.6410398763310501,13,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
71,178.83303469322735,175.5862645866295,68,467,0.048424680594167165,0.11305763609309039,5,12.718933040179252,252,0.6410398763310501,13,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
72,175.74169641928663,175.5862645866295,68,467,0.048424680594167165,0.11305763609309039,5,12.718933040179252,252,0.6410398763310501,13,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
73,178.88819721030285,175.5862645866295,68,467,0.048424680594167165,0.11305763609309039,5,12.718933040179252,252,0.6410398763310501,13,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
74,176.26742020307924,175.5862645866295,68,467,0.048424680594167165,0.11305763609309039,5,12.718933040179252,252,0.6410398763310501,13,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
75,175.3101921749651,175.3101921749651,74,435,0.03643753009069428,0.005373249522194812,7,7.843066568691869,249,0.8817640630724,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
76,172.89925603294785,172.89925603294785,75,436,0.03425207765635501,0.18628083621910885,8,10.111196117116906,245,0.9914384183484133,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
77,172.02300722580287,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
78,174.14487581456294,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
79,176.39130309476295,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
80,174.19919950889923,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
81,175.8369719612614,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
82,176.84916238200958,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
83,177.64643912105382,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
84,192.97969735857276,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
85,180.097877668492,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
86,177.7572030381016,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
87,174.38469973898796,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
88,174.8647809446321,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
89,202.7132702935233,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
90,186.62199034898515,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
91,192.0962706889298,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
92,180.08340371145366,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
93,177.43784834486573,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
94,177.18967759684287,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
95,181.48271509821467,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
96,181.6085512218245,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
97,180.71908079175532,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
98,179.19033236956406,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
99,177.01805415295027,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
100,181.73300666477846,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
101,175.32333915418627,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
102,175.23394689260985,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
103,173.9875639798872,172.02300722580287,76,434,0.03213851712533708,0.17200778003465356,9,8.07840391497545,243,0.973630491437068,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
104,171.83845709794204,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
105,174.41916164499904,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
106,173.89766103838033,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
107,177.89595348837247,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
108,184.86338747129065,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
109,173.15677856210561,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
110,175.36542099447342,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
111,173.3082262068381,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
112,179.20304696524786,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
113,172.6027506632291,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
114,173.40627428568914,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
115,175.10272213112657,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
116,178.10025672318974,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
117,176.78553750891655,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
118,175.72636411057982,171.83845709794204,103,504,0.0323665570613886,0.40227584973656294,10,5.985956290126743,240,0.8167435682255288,14,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
119,171.32953360571491,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
120,177.93076982175717,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
121,179.11504763434021,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
122,176.40765500994647,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
123,176.32000410306821,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
124,172.5303594571459,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
125,177.9478875070749,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
126,180.19005020724174,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
127,181.24597765313902,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
128,181.01178006032995,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
129,197.48295494349514,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
130,178.55538012946124,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
131,174.83564976882485,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
132,174.69950453654235,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
133,171.74197776744606,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
134,174.67226674749048,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
135,189.891909088475,171.32953360571491,118,547,0.052928028006957346,0.517955691685426,10,6.3858758540739675,231,0.9789713249378276,15,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,13
