iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
18,224.8443008022905,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
19,212.17457315433487,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
20,261.8837044967297,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
21,210.52075765035477,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
22,197.93967382238537,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
23,200.5650217609745,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
24,209.3481069819796,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
25,199.43275208810195,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
26,199.1692623674951,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
27,197.68249976401918,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
28,201.5656766788151,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
29,196.46029490489536,195.42852759303392,8,517,0.027455324482475,1.7596967162275752,5,11.721894595753794,108,0.8050350219887054,7,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,6
30,192.9279086234554,192.9279086234554,29,479,0.15161251774773823,1.760299017869309,5,16.893452311384188,222,0.5688756608322401,5,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
31,197.20570690743457,192.9279086234554,29,479,0.15161251774773823,1.760299017869309,5,16.893452311384188,222,0.5688756608322401,5,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
32,190.46592240348636,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
33,193.39272865305415,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
34,192.35024072153064,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
35,192.74634120052997,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
36,215.55912018750573,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
37,193.36419491143945,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
38,212.4700977139496,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
39,197.77394602147126,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
40,247.93135188816402,190.46592240348636,31,486,0.14935539317305038,1.7064240143458744,4,16.885282496707166,253,0.5862079077875774,6,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,8
41,189.89339221265172,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
42,196.6952051120169,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
43,192.65599573204108,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
44,191.25010124336595,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
45,191.07435324730065,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
46,226.01768440842915,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
47,193.1016501897548,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
48,194.9047552348811,189.89339221265172,40,197,0.13470474922075798,1.6553630047531442,4,13.276750769244135,218,0.5721891290839384,20,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,9
49,188.25915192967238,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
50,189.62484145468963,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
51,189.94197490719486,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
52,193.60950111976217,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
53,189.29731401694463,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
54,199.09972364855065,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
55,190.4743302918243,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
56,191.13046904089367,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
57,189.0604552719282,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
58,195.24647821020403,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
59,316.5913990991347,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
60,197.65807310121036,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
61,249.75065682972874,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
62,189.7568249430422,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
63,191.13104082906437,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
64,191.32273071976326,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
65,188.87814247672515,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
66,200.33037768094889,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
67,193.49917905858467,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
68,193.86706510632658,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
69,195.55059262039094,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
70,189.5714182455041,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
71,195.6702354902221,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
72,192.49749931969515,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
73,195.54935175634012,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
74,190.8493982233727,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
75,190.4766766392147,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
76,193.01103300724245,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
77,192.75891945394144,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
78,206.96912574193257,188.25915192967238,48,188,0.12508636916765906,1.321650090272069,3,12.721864577244075,208,0.520484924364649,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
79,187.35135454416732,187.35135454416732,78,244,0.12842566117518642,1.430672559835411,4,11.934989369380764,204,0.6640859290211639,20,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
80,198.22196770465092,187.35135454416732,78,244,0.12842566117518642,1.430672559835411,4,11.934989369380764,204,0.6640859290211639,20,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
81,187.97289849310417,187.35135454416732,78,244,0.12842566117518642,1.430672559835411,4,11.934989369380764,204,0.6640859290211639,20,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
82,188.4943224282926,187.35135454416732,78,244,0.12842566117518642,1.430672559835411,4,11.934989369380764,204,0.6640859290211639,20,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
83,186.84788493925288,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
84,188.01676577981206,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
85,189.05430542189168,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
86,191.12701956934148,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
87,191.54523873439396,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
88,190.04160423752177,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
89,191.5560343468115,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
90,194.9409562861621,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
91,191.57879149270826,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
92,190.31668452854186,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
93,188.8761212221034,186.84788493925288,82,351,0.12604063595510323,1.4146175319991547,5,11.809641392413372,174,0.7909552852667633,18,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
94,185.92193184532715,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
95,193.8776681809548,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
96,195.08477709252003,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
97,193.88152935723068,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
98,189.06584041351317,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
99,213.49650092480093,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
100,194.43992161522507,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
101,192.0987401153082,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
102,192.48406065997588,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
103,194.70896774254172,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
104,193.11890372976922,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
105,192.60762506506634,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
106,197.19193884181104,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
107,193.35805053777415,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
108,189.98067652432735,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
109,189.61828323753164,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
110,190.92262971323024,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
111,192.26001840496502,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
112,194.77642371424176,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
113,190.45480558594565,185.92193184532715,93,379,0.12117782148093516,1.588236876608383,4,12.826883388273073,181,0.7372066652661815,16,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
114,185.5082735795245,185.5082735795245,113,381,0.12427421012569992,1.6374438451295599,4,13.906775144603147,196,0.8165873702143022,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
115,188.9453857843246,185.5082735795245,113,381,0.12427421012569992,1.6374438451295599,4,13.906775144603147,196,0.8165873702143022,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
116,190.94918735524743,185.5082735795245,113,381,0.12427421012569992,1.6374438451295599,4,13.906775144603147,196,0.8165873702143022,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
117,189.76174120281945,185.5082735795245,113,381,0.12427421012569992,1.6374438451295599,4,13.906775144603147,196,0.8165873702143022,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
118,188.1046324337965,185.5082735795245,113,381,0.12427421012569992,1.6374438451295599,4,13.906775144603147,196,0.8165873702143022,15,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
119,182.99825629627682,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
120,193.24796707788855,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
121,185.41777395174253,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
122,189.7705249814732,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
123,192.47003758931731,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
124,190.06677837276774,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
125,198.27142940023944,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
126,191.52432030560686,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
127,196.6764393555167,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
128,192.8091250074572,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
129,189.7360400950137,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
130,183.92522100195993,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
131,191.73681311646774,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
132,187.4953017416824,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
133,186.75868648834748,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
134,190.83102163556126,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
135,192.52809133822865,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
136,192.27382791227026,182.99825629627682,118,550,0.14158047838474352,1.5795996717380034,3,15.68415942319436,210,0.8910531290248251,14,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,8
