iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
11,230.89633919583625,182.68202320537333,9,476,0.08875105740982393,1.8735621444683719,7,8.351106517234996,219,0.38698465787904596,4,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
12,192.89543376114582,182.68202320537333,9,476,0.08875105740982393,1.8735621444683719,7,8.351106517234996,219,0.38698465787904596,4,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
13,191.9344618840421,182.68202320537333,9,476,0.08875105740982393,1.8735621444683719,7,8.351106517234996,219,0.38698465787904596,4,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
14,181.86897958960094,181.86897958960094,13,626,0.09417033637857833,1.6152668763575826,6,5.826561247780682,246,0.36565266033573196,16,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
15,225.42413950924157,181.86897958960094,13,626,0.09417033637857833,1.6152668763575826,6,5.826561247780682,246,0.36565266033573196,16,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
16,183.0750631726607,181.86897958960094,13,626,0.09417033637857833,1.6152668763575826,6,5.826561247780682,246,0.36565266033573196,16,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
17,193.81613069088354,181.86897958960094,13,626,0.09417033637857833,1.6152668763575826,6,5.826561247780682,246,0.36565266033573196,16,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
18,266.56382482662826,181.86897958960094,13,626,0.09417033637857833,1.6152668763575826,6,5.826561247780682,246,0.36565266033573196,16,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
19,184.27919975943726,181.86897958960094,13,626,0.09417033637857833,1.6152668763575826,6,5.826561247780682,246,0.36565266033573196,16,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
20,181.41975903048743,181.41975903048743,19,303,0.04523346592448725,1.4360675854661933,8,3.5376341634858033,203,0.559596202533734,12,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
21,261.7847501379328,181.41975903048743,19,303,0.04523346592448725,1.4360675854661933,8,3.5376341634858033,203,0.559596202533734,12,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
22,184.1532065112767,181.41975903048743,19,303,0.04523346592448725,1.4360675854661933,8,3.5376341634858033,203,0.559596202533734,12,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
23,229.92493534361066,181.41975903048743,19,303,0.04523346592448725,1.4360675854661933,8,3.5376341634858033,203,0.559596202533734,12,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
24,180.13987642456414,180.13987642456414,23,319,0.07307760598037377,1.8075577600542978,6,7.919554217237283,204,0.7587875380121556,11,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
25,183.1580670194775,180.13987642456414,23,319,0.07307760598037377,1.8075577600542978,6,7.919554217237283,204,0.7587875380121556,11,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
26,187.67283477887364,180.13987642456414,23,319,0.07307760598037377,1.8075577600542978,6,7.919554217237283,204,0.7587875380121556,11,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
27,183.7326931538234,180.13987642456414,23,319,0.07307760598037377,1.8075577600542978,6,7.919554217237283,204,0.7587875380121556,11,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
28,179.5639187259603,179.5639187259603,27,349,0.03126973887485807,1.7643836423715713,9,19.310042598089275,126,0.70182787481381,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
29,181.38754748818874,179.5639187259603,27,349,0.03126973887485807,1.7643836423715713,9,19.310042598089275,126,0.70182787481381,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
30,221.0076140503659,179.5639187259603,27,349,0.03126973887485807,1.7643836423715713,9,19.310042598089275,126,0.70182787481381,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
31,178.80211954723072,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
32,181.50907132138883,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
33,182.04078624266424,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
34,190.4017023790895,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
35,210.2756414094944,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
36,185.274430805577,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
37,205.87368283780057,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
38,225.21668484032944,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
39,206.73146513261557,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
40,180.04963146695147,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
41,182.87753409300538,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
42,186.7326673209133,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
43,184.6042664073904,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
44,180.55621762379238,178.80211954723072,30,418,0.019617490846126455,1.7983460072802753,10,19.633563397451315,116,0.7103050206750599,8,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,7
45,177.93745281105103,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
46,201.4535222413054,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
47,179.90505810091233,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
48,180.45841817703675,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
49,205.7772999295547,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
50,200.35952564741845,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
51,218.50740738734547,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
52,179.92421495876692,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
53,180.11078458841962,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
54,182.77095786331438,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
55,179.4182258294513,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
56,180.78117140007555,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
57,178.47535302820668,177.93745281105103,44,258,0.03762492970274292,1.68905869049864,10,13.115383582944018,143,0.6576803560263615,13,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
58,177.91216698515916,177.91216698515916,57,500,0.021734405220006393,1.5781565181947792,8,9.754642116670496,147,0.456642722909088,16,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,7
59,176.6434006418521,176.6434006418521,58,513,0.020763329621988676,1.5515999852172035,8,9.697925382044895,152,0.4306977157807452,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
60,175.45375387955187,175.45375387955187,59,535,0.019229751639857618,1.4003323205399172,7,9.908655360481522,172,0.23245573964638505,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
61,184.47015862222693,175.45375387955187,59,535,0.019229751639857618,1.4003323205399172,7,9.908655360481522,172,0.23245573964638505,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
62,175.7790378327842,175.45375387955187,59,535,0.019229751639857618,1.4003323205399172,7,9.908655360481522,172,0.23245573964638505,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
63,175.75857135394375,175.45375387955187,59,535,0.019229751639857618,1.4003323205399172,7,9.908655360481522,172,0.23245573964638505,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
64,177.41208535586128,175.45375387955187,59,535,0.019229751639857618,1.4003323205399172,7,9.908655360481522,172,0.23245573964638505,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
65,175.35642731398204,175.35642731398204,64,507,0.02615132655433995,1.3159817745247904,7,8.571883536273187,192,0.41734172288450094,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
66,176.7876093825189,175.35642731398204,64,507,0.02615132655433995,1.3159817745247904,7,8.571883536273187,192,0.41734172288450094,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
67,175.37093413339412,175.35642731398204,64,507,0.02615132655433995,1.3159817745247904,7,8.571883536273187,192,0.41734172288450094,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
68,178.18507869689967,175.35642731398204,64,507,0.02615132655433995,1.3159817745247904,7,8.571883536273187,192,0.41734172288450094,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
69,184.85910105723343,175.35642731398204,64,507,0.02615132655433995,1.3159817745247904,7,8.571883536273187,192,0.41734172288450094,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
70,178.16882271715787,175.35642731398204,64,507,0.02615132655433995,1.3159817745247904,7,8.571883536273187,192,0.41734172288450094,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
71,174.5826693191819,174.5826693191819,70,529,0.026447809746118406,1.2074439028594506,7,9.019025375653676,157,0.41289448523007344,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
72,176.26475720414018,174.5826693191819,70,529,0.026447809746118406,1.2074439028594506,7,9.019025375653676,157,0.41289448523007344,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
73,176.35190741517818,174.5826693191819,70,529,0.026447809746118406,1.2074439028594506,7,9.019025375653676,157,0.41289448523007344,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
74,176.7146349097832,174.5826693191819,70,529,0.026447809746118406,1.2074439028594506,7,9.019025375653676,157,0.41289448523007344,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
75,179.7353828361638,174.5826693191819,70,529,0.026447809746118406,1.2074439028594506,7,9.019025375653676,157,0.41289448523007344,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
76,177.56848894880983,174.5826693191819,70,529,0.026447809746118406,1.2074439028594506,7,9.019025375653676,157,0.41289448523007344,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
77,178.1599428105494,174.5826693191819,70,529,0.026447809746118406,1.2074439028594506,7,9.019025375653676,157,0.41289448523007344,17,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
78,173.88591823890718,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
79,175.12347083785392,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
80,183.51839536148785,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
81,179.4119560382684,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
82,179.31582827966363,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
83,176.46739231857325,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
84,177.26799060214134,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
85,189.21703715621055,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
86,181.7083196210276,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
87,182.5589917103352,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
88,210.330284467434,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
89,182.98321429885917,173.88591823890718,77,462,0.034625565116130026,0.888703098770862,6,6.964488496895912,183,0.40813719479149463,15,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
90,173.64871998164256,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
91,178.60994231273017,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
92,175.39087091386838,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
93,176.08405397581475,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
94,177.00745359324188,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
95,175.83054086316866,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
96,181.66476165974967,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
97,173.95639366445775,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
98,192.06638711234723,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
99,177.728107102375,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
100,182.43109057269416,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
101,174.16813875983263,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
102,175.29360075741087,173.64871998164256,89,533,0.046738445636240224,0.2520835625493716,7,4.798360156298066,173,0.47192069220393906,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
103,172.59294490881794,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
104,177.41322952995762,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
105,181.36539855172802,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
106,177.43812581384609,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
107,172.96743085799986,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
108,179.31535026015868,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
109,177.55527806709867,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
110,179.7636055687014,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
111,175.27245563077105,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
112,176.05431251189117,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
113,173.43912995253376,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
114,175.99012307431786,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
115,177.37427897690958,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
116,283.08851074221036,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
117,177.97807337851322,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
118,175.9713540422072,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
119,176.09566369548574,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
120,179.04133991747958,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
121,205.03230566633908,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
122,179.43938994629139,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
123,177.35686362928283,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
124,176.5222808177912,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
125,176.24605941242524,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
126,176.1820964088322,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
127,178.77991619435915,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
128,175.587751554382,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
129,179.63871269420457,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
130,180.92559843561546,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
131,175.6956277970148,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
132,174.28737605655715,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
133,173.50607333931453,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
134,175.46675568363344,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
135,180.00501373624238,172.59294490881794,102,669,0.04166740904819692,0.4474375611194566,7,4.823926375586669,182,0.3448387947168649,16,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,8
