iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
20,180.8759522035705,175.8736076435327,15,692,0.01964007800917661,1.5921562757348668,10,19.940059781243843,58,0.9088766021806763,9,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
21,545.8240740191941,175.8736076435327,15,692,0.01964007800917661,1.5921562757348668,10,19.940059781243843,58,0.9088766021806763,9,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
22,177.5878694524943,175.8736076435327,15,692,0.01964007800917661,1.5921562757348668,10,19.940059781243843,58,0.9088766021806763,9,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
23,176.3306967538871,175.8736076435327,15,692,0.01964007800917661,1.5921562757348668,10,19.940059781243843,58,0.9088766021806763,9,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
24,174.7761727765405,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
25,177.34018138885494,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
26,268.9171533121967,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
27,176.59510913640028,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
28,180.63180461996546,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
29,174.93408626232986,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
30,189.92930954954394,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
31,179.01358760960179,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
32,177.8891894629617,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
33,176.51083157800386,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
34,176.85564799074575,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
35,178.1352647506089,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
36,201.10544209480835,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
37,180.954794313078,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
38,233.95047088374523,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
39,181.75321270705456,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
40,182.3253243093376,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
41,237.6996426266222,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
42,179.51328670889527,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
43,182.7313139576072,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
44,177.87922311685844,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
45,191.37516799011675,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
46,178.710025335772,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
47,178.15637433602222,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
48,315.6174371011036,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
49,178.5738571838726,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
50,193.33911984397824,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
51,227.75760957108594,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
52,177.21484054346942,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
53,177.43138901700303,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
54,175.63301226492587,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
55,175.9197108209259,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
56,176.71733710334357,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
57,189.0938504552843,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
58,180.73090792222237,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
59,199.7914096585844,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
60,175.25882905766454,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
61,182.8788627640317,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
62,175.17948248216499,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
63,178.58933037782063,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
64,179.345473142904,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
65,181.83047024758008,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
66,174.78306211550728,174.7761727765405,23,700,0.01775424504705917,1.455567677152976,9,11.730076966393948,28,0.5457321444780101,12,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,10
67,174.75976215667416,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
68,176.6495453894479,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
69,176.07826370179055,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
70,189.3308712931606,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
71,338.60114276415027,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
72,178.1568073743723,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
73,175.23447751082938,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
74,176.00121926601128,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
75,180.2808805164769,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
76,175.73664956493568,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
77,193.3138783350781,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
78,175.45074000050732,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
79,204.83771058033835,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
80,181.6719891546057,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
81,186.86852671747081,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
82,176.3070196232263,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
83,179.17002839556577,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
84,178.1170337482657,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
85,194.82166128136183,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
86,176.77327184413113,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
87,178.22238028659987,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
88,179.6063091825856,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
89,198.87244065035122,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
90,199.68606389331043,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
91,188.11640194036872,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
92,175.63117880873614,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
93,177.2747283646464,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
94,179.43419409777349,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
95,176.92106455309863,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
96,177.09615540219212,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
97,182.88916521150944,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
98,176.7007015702583,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
99,182.57358205162328,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
100,182.21361136179166,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
101,192.81399022939718,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
102,174.85576284499356,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
103,175.9442561439154,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
104,177.37538656990802,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
105,175.56951020889392,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
106,177.7046696165341,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
107,179.1181731016058,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
108,179.78979443095992,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
109,176.21148796796325,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
110,182.0118981188365,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
111,189.2054758858112,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
112,176.44212504448444,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
113,178.16828635516134,174.75976215667416,66,598,0.0154896671991053,1.0193066223443534,10,19.261209043579562,61,0.9652777954857547,9,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
114,174.3753468192892,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
115,174.57043117826447,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
116,175.9633173859586,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
117,179.34582684386726,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
118,178.02085632670966,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
119,176.8678600639879,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
120,174.66762638348155,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
121,175.66565253560364,174.3753468192892,113,690,0.016237137933649455,1.225996462057816,8,18.535926539632282,95,0.9449576513963732,11,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,9
122,172.63987665722158,172.63987665722158,121,690,0.010084672396837843,1.4242041866312198,9,3.5556355981379077,59,0.9290459175190742,17,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
123,172.69308522979367,172.63987665722158,121,690,0.010084672396837843,1.4242041866312198,9,3.5556355981379077,59,0.9290459175190742,17,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
124,175.25062670626826,172.63987665722158,121,690,0.010084672396837843,1.4242041866312198,9,3.5556355981379077,59,0.9290459175190742,17,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
125,173.4750436866277,172.63987665722158,121,690,0.010084672396837843,1.4242041866312198,9,3.5556355981379077,59,0.9290459175190742,17,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
126,172.34916400968487,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
127,177.08466363775779,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
128,175.70543512824946,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
129,190.4789444833521,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
130,177.35592173089776,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
131,176.17444973623714,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
132,175.36149525844633,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
133,172.78410538051378,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
134,173.5871496849676,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
135,174.11922602537834,172.34916400968487,125,698,0.011258490807629612,1.4717962050526603,9,1.767211421577597,50,0.8244993559653188,18,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,8
