iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
34,179.8926145525805,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
35,179.23107908969578,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
36,178.3164794188448,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
37,196.28719477564704,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
38,207.43178156063422,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
39,177.75206322676144,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
40,195.5258686230066,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
41,208.50552401194702,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
42,185.13175974254395,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
43,208.29694522095855,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
44,178.83503358935627,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
45,179.3143266998732,175.64610877155323,32,378,0.0268135054019647,1.9615979629162745,7,19.972048792311703,99,0.9203696290229735,15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,14
46,175.5162954220075,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
47,181.0583462127741,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
48,176.65051864826393,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
49,184.33249325201103,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
50,196.20170974049114,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
51,184.29792929633678,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
52,178.94972715488052,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
53,177.52915581057897,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
54,176.77575208661204,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
55,177.43919980081824,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
56,179.48002371604653,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
57,178.503442854359,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
58,184.07548085542382,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
59,181.71684927372758,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
60,199.8233895490882,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
61,177.24372315842666,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
62,176.70501304637367,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
63,175.67152942185066,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
64,175.74148331832586,175.5162954220075,45,400,0.07520047759521242,1.652278058425552,9,18.46455500399141,82,0.9983766950596084,16,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,13
65,175.3457355167561,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
66,178.87945252829928,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
67,178.5693877981337,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
68,179.0326331522242,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
69,181.21439950090956,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
70,177.0829448608099,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
71,180.01767890922554,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
72,179.37054666523525,175.3457355167561,64,481,0.03563937450726616,1.7774343292029005,7,17.357393844292503,89,0.8064173679894505,19,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
73,173.59988661316038,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
74,178.24666457518953,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
75,180.1562986229179,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
76,178.01426485229246,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
77,177.29059447009587,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
78,179.02804165604147,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
79,182.56799378445538,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
80,177.24915974394642,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
81,185.45097501045638,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
82,174.86101585611326,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
83,176.73393906734566,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
84,176.01500232405496,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
85,178.42153505633598,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
86,176.16595555871507,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
87,191.92214618639855,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
88,177.29224320422924,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
89,178.72612596336512,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
90,191.94508873429183,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
91,182.791569731789,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
92,176.43972508677885,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
93,175.47823391474336,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
94,177.40090287455965,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
95,176.67111948490725,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
96,175.67740060914176,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
97,176.08964012400926,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
98,174.75362314310271,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
99,177.71721292720284,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
100,178.83102876039854,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
101,177.18712378863003,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
102,177.60510764738711,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
103,176.04407828136854,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
104,177.3721720213351,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
105,190.31608667086178,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
106,239.5483583829848,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
107,175.58715955281102,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
108,175.35955030345607,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
109,175.530401503207,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
110,176.91139534771185,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
111,174.52565979160977,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
112,263.9869149440819,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
113,183.03716476353597,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
114,175.0064853956135,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
115,177.5914681988512,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
116,175.48228042180355,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
117,174.2306030409838,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
118,174.50722042197552,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
119,176.10268661518586,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
120,174.2856981217332,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
121,176.27288967073437,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
122,179.62050618020663,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
123,175.9059710538839,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
124,179.60588917640396,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
125,180.84665602664552,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
126,181.07170912011992,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
127,194.50313623822407,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
128,218.8959004079967,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
129,175.24607989728432,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
130,192.5490413187322,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
131,199.31299605386158,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
132,175.60508023907747,173.59988661316038,72,519,0.023449359385733143,1.5544740690523222,7,18.118222431965677,93,0.8563227165605628,18,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,11
133,173.51688918389198,173.51688918389198,132,700,0.019739024582874354,1.7525481885887624,9,6.516756995461858,28,0.8635369550517781,16,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,10
134,174.70817202963593,173.51688918389198,132,700,0.019739024582874354,1.7525481885887624,9,6.516756995461858,28,0.8635369550517781,16,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,10
135,176.91235600804544,173.51688918389198,132,700,0.019739024582874354,1.7525481885887624,9,6.516756995461858,28,0.8635369550517781,16,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,10
