iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
31,182.36492265917838,176.71079979229523,21,296,0.04979604493981632,1.3873142065150956,8,19.906951751587165,102,0.9686800250154959,8,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,10
32,180.37936732744666,176.71079979229523,21,296,0.04979604493981632,1.3873142065150956,8,19.906951751587165,102,0.9686800250154959,8,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,10
33,176.2351759288793,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
34,181.15640741746424,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
35,179.49517610692698,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
36,182.5355126678935,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
37,196.60907838335643,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
38,183.4315273878039,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
39,198.41892676661672,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
40,199.96288023790376,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
41,182.39011153794183,176.2351759288793,32,236,0.06791399143653437,1.8201460844654558,9,18.627475174316373,110,0.9343161662600973,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
42,176.23401177967273,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
43,193.07275559276655,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
44,177.51108375278366,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
45,178.52646781262848,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
46,177.7705142993181,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
47,397.64181106022704,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
48,190.67610637705488,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
49,181.62246910343694,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
50,181.51059826507966,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
51,192.01106577362634,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
52,177.23560445090345,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
53,199.6546117676551,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
54,179.21688932224805,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
55,178.66691674979407,176.23401177967273,41,307,0.02286691896816671,1.5668146493546098,9,16.67775871451004,157,0.9483083239725837,9,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,12
56,174.69719976666553,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
57,187.37058971604847,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
58,188.17085365537534,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
59,183.6907263646609,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
60,184.53250899892137,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
61,197.42933672683154,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
62,188.65939044090527,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
63,178.15005439443047,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
64,179.40165851524867,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
65,180.73098190965555,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
66,178.43111908194928,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
67,178.18948837451782,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
68,184.2714259158236,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
69,180.91018180072362,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
70,181.0905854154906,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
71,188.62276522931217,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
72,176.29571983709548,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
73,180.64135369494804,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
74,181.85830235599644,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
75,180.46122392816343,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
76,180.62162037650694,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
77,182.4883890508624,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
78,188.77559757548207,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
79,178.91038091849745,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
80,178.7480189085238,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
81,181.1563897439655,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
82,195.9433318211602,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
83,180.19984590252747,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
84,177.01504666418253,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
85,178.23889117198453,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
86,178.5422893719542,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
87,180.1322891669948,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
88,180.89491405585497,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
89,181.50013949015758,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
90,201.02937276849417,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
91,190.67734177377844,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
92,177.7966239004936,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
93,178.6531205218695,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
94,179.85168998210546,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
95,176.88193543504946,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
96,180.16120652806114,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
97,189.72926479347234,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
98,211.0224295594473,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
99,191.44352352927308,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
100,183.51649088089343,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
101,180.80895455515238,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
102,179.36381635274103,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
103,180.27446402556333,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
104,235.44121786107826,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
105,176.82126449394548,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
106,179.22102684139742,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
107,195.45396473879657,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
108,181.80488984528898,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
109,177.95130617298528,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
110,179.18334504682355,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
111,182.7102847024229,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
112,180.99591741246627,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
113,177.13948742276105,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
114,177.14973934976993,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
115,178.14701672390152,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
116,177.25989009190522,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
117,180.42179775657047,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
118,182.65186586440055,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
119,181.04762585635208,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
120,183.7388891100736,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
121,183.16120079400767,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
122,177.9569509087127,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
123,183.61809134840016,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
124,177.76438027141768,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
125,182.46277281926203,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
126,182.9661767732569,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
127,180.61966853209648,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
128,214.33152003316482,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
129,198.42849744834987,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
130,180.17967512236427,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
131,182.93240294486844,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
132,179.54466186647088,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
133,179.19094276515006,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
134,177.80634202088703,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
135,176.41425418654626,174.69719976666553,55,419,0.05469728276047349,1.637220065125762,8,14.462969939120738,164,0.9585214904703022,10,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,13
