iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_selected_features_count
19,205.27202838937788,202.16538789268793,5,605,0.03413916961116587,1.1130422117434882,4,18.324114201243507,80,0.9314582632346766,5,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
20,208.4855012079939,202.16538789268793,5,605,0.03413916961116587,1.1130422117434882,4,18.324114201243507,80,0.9314582632346766,5,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
21,303.1404510046538,202.16538789268793,5,605,0.03413916961116587,1.1130422117434882,4,18.324114201243507,80,0.9314582632346766,5,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
22,200.56751480463652,200.56751480463652,21,596,0.09324153454444506,0.3514842731969803,6,19.825282256790377,96,0.8716399846461973,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
23,201.18977949528272,200.56751480463652,21,596,0.09324153454444506,0.3514842731969803,6,19.825282256790377,96,0.8716399846461973,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
24,209.84370352180727,200.56751480463652,21,596,0.09324153454444506,0.3514842731969803,6,19.825282256790377,96,0.8716399846461973,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
25,202.29615867402333,200.56751480463652,21,596,0.09324153454444506,0.3514842731969803,6,19.825282256790377,96,0.8716399846461973,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
26,212.96613488261295,200.56751480463652,21,596,0.09324153454444506,0.3514842731969803,6,19.825282256790377,96,0.8716399846461973,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
27,213.7896797295713,200.56751480463652,21,596,0.09324153454444506,0.3514842731969803,6,19.825282256790377,96,0.8716399846461973,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
28,201.87784735260968,200.56751480463652,21,596,0.09324153454444506,0.3514842731969803,6,19.825282256790377,96,0.8716399846461973,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
29,196.4555396445742,196.4555396445742,28,457,0.05579316097016468,0.08419916357383356,6,10.954248203736014,36,0.8138328546207567,3,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,12
30,185.79642700725915,185.79642700725915,29,540,0.011842831725742908,0.0688151077067427,7,5.5026677677373055,123,0.6721074517579398,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
31,182.25814701801875,182.25814701801875,30,503,0.01600753706753487,0.033893043496548425,9,6.060445338974231,128,0.7003766268924568,11,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
32,181.8533501360694,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
33,185.54740553543695,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
34,185.99714655211704,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
35,183.55178697107058,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
36,183.88060803228169,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
37,189.3594087044172,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
38,187.4114486979063,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
39,187.31666678427956,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
40,200.30988669632373,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
41,190.17223092248173,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
42,186.60880475203214,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
43,184.63572931231485,181.8533501360694,31,510,0.013332267683917558,0.007336271210089194,9,5.8950673771627775,123,0.6975126277107901,10,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,11
44,178.48068558401772,178.48068558401772,43,527,0.031437722566430196,0.5541335927432756,9,2.5887769786670534,191,0.6108795766648193,17,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
45,183.20871229404796,178.48068558401772,43,527,0.031437722566430196,0.5541335927432756,9,2.5887769786670534,191,0.6108795766648193,17,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
46,177.9090412014354,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
47,185.4133918849628,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
48,183.53613179758955,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
49,203.81300671907223,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
50,193.0487328170421,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
51,185.47726045472186,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
52,184.3205623331744,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
53,194.20907227864333,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
54,191.4255432324475,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
55,184.97567202335915,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
56,195.76321820705934,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
57,192.26261683146546,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
58,212.24488197215524,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
59,207.07104306503274,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
60,190.2612256294922,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
61,180.1745097140466,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
62,181.27984309965996,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
63,189.28046659010568,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
64,180.59488638995967,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
65,183.49196961172586,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
66,187.62005815023545,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
67,181.1215658134324,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
68,178.81235182536722,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
69,186.32999963969337,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
70,181.7720706066383,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
71,182.15352871789077,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
72,183.3857539302478,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
73,179.7430333772664,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
74,183.78359018374806,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
75,185.47540580020632,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
76,193.18045054249455,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
77,184.73207441621554,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
78,179.18736967016974,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
79,195.49223174300874,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
80,183.65440161736723,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
81,181.816713982577,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
82,181.74998177714033,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
83,180.69627025654577,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
84,188.6574764343258,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
85,185.60891487980174,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
86,177.99738064156602,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
87,181.71733387539427,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
88,179.8631980913937,177.9090412014354,45,560,0.03368105181861333,0.5612984023835169,10,1.2207342065107787,197,0.42914841204852594,20,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,10
89,176.1914300593656,176.1914300593656,88,622,0.03761818624953195,0.5233264572576962,6,11.832245095763268,192,0.5166663430659939,5,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,8
90,177.51453578756454,176.1914300593656,88,622,0.03761818624953195,0.5233264572576962,6,11.832245095763268,192,0.5166663430659939,5,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,8
91,179.85840305309458,176.1914300593656,88,622,0.03761818624953195,0.5233264572576962,6,11.832245095763268,192,0.5166663430659939,5,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,8
92,176.98455225640274,176.1914300593656,88,622,0.03761818624953195,0.5233264572576962,6,11.832245095763268,192,0.5166663430659939,5,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,8
93,175.86439784891928,175.86439784891928,92,654,0.03656315371337357,0.548200889977628,5,10.2926143727946,181,0.4588549202651408,5,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
94,178.12517422489623,175.86439784891928,92,654,0.03656315371337357,0.548200889977628,5,10.2926143727946,181,0.4588549202651408,5,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
95,173.98817628486557,173.98817628486557,94,686,0.03955879694425289,0.39649505131476936,5,12.822855778986924,177,0.4576128892310473,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
96,176.01391545542666,173.98817628486557,94,686,0.03955879694425289,0.39649505131476936,5,12.822855778986924,177,0.4576128892310473,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
97,178.96182512561603,173.98817628486557,94,686,0.03955879694425289,0.39649505131476936,5,12.822855778986924,177,0.4576128892310473,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
98,176.9558823539026,173.98817628486557,94,686,0.03955879694425289,0.39649505131476936,5,12.822855778986924,177,0.4576128892310473,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
99,181.55902041291694,173.98817628486557,94,686,0.03955879694425289,0.39649505131476936,5,12.822855778986924,177,0.4576128892310473,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
100,183.24027153369525,173.98817628486557,94,686,0.03955879694425289,0.39649505131476936,5,12.822855778986924,177,0.4576128892310473,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
101,173.1384462291654,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
102,173.72415574371644,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
103,181.96003739824332,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
104,177.85818546692323,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
105,175.67998403546827,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
106,181.51009327273476,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
107,176.41988727314438,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
108,185.0218581632376,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
109,176.8516966032806,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
110,176.52261182241327,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
111,196.82146246180457,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
112,178.00395528745122,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
113,177.8720484974706,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
114,184.90537472200006,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
115,178.2681790780585,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
116,176.66045288762896,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
117,175.312058538571,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
118,183.55515624701965,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
119,184.0935368427954,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
120,182.91912073332762,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
121,175.42108535221718,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
122,175.7200567271549,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
123,178.1880286037931,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
124,182.65349241330495,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
125,175.2387301166769,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
126,176.4240475841728,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
127,174.15941251787092,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
128,175.0285169077608,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
129,176.93919445273994,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
130,182.01471821073665,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
131,176.32183047342522,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
132,175.54870706511937,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
133,175.87344845272972,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
134,178.6558168627306,173.1384462291654,100,646,0.03412988537837443,0.3284690373009074,5,14.577293303333084,177,0.3452936193248991,4,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,8
