iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7
1,195.0472364658214,195.0472364658214,0,350,0.14686165375401006,0.00022874963468977327,4,3.7883619255251477,24,0.1943976092638942,7
2,197.0261230954333,195.0472364658214,0,350,0.14686165375401006,0.00022874963468977327,4,3.7883619255251477,24,0.1943976092638942,7
3,198.0618012133529,195.0472364658214,0,350,0.14686165375401006,0.00022874963468977327,4,3.7883619255251477,24,0.1943976092638942,7
4,205.2227090176333,195.0472364658214,0,350,0.14686165375401006,0.00022874963468977327,4,3.7883619255251477,24,0.1943976092638942,7
5,199.9928117068048,195.0472364658214,0,350,0.14686165375401006,0.00022874963468977327,4,3.7883619255251477,24,0.1943976092638942,7
6,203.83617070293928,195.0472364658214,0,350,0.14686165375401006,0.00022874963468977327,4,3.7883619255251477,24,0.1943976092638942,7
7,187.40523607796362,187.40523607796362,6,272,0.03470542870247276,0.03873391574059415,7,5.020934204001122,68,0.4966574276875349,2
8,186.70885248349848,186.70885248349848,7,445,0.03787842923210393,1.1786110738065685,7,2.944354147728691,106,0.6974561561504676,9
9,193.09332769030402,186.70885248349848,7,445,0.03787842923210393,1.1786110738065685,7,2.944354147728691,106,0.6974561561504676,9
10,199.8340145313493,186.70885248349848,7,445,0.03787842923210393,1.1786110738065685,7,2.944354147728691,106,0.6974561561504676,9
11,181.5740929226744,181.5740929226744,10,512,0.026026273192009015,1.9343905639084626,10,9.768149125047762,158,0.6434587696308703,20
12,181.891687625899,181.5740929226744,10,512,0.026026273192009015,1.9343905639084626,10,9.768149125047762,158,0.6434587696308703,20
13,184.81129338542894,181.5740929226744,10,512,0.026026273192009015,1.9343905639084626,10,9.768149125047762,158,0.6434587696308703,20
14,185.23940055149933,181.5740929226744,10,512,0.026026273192009015,1.9343905639084626,10,9.768149125047762,158,0.6434587696308703,20
15,183.3310166942681,181.5740929226744,10,512,0.026026273192009015,1.9343905639084626,10,9.768149125047762,158,0.6434587696308703,20
16,180.97511808505087,180.97511808505087,15,592,0.013534280152851099,1.6907578451911958,9,7.412370479918928,136,0.633764889724487,12
17,182.58770923695783,180.97511808505087,15,592,0.013534280152851099,1.6907578451911958,9,7.412370479918928,136,0.633764889724487,12
18,179.5446756858887,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
19,186.81732639936916,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
20,189.30945650124417,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
21,267.8577620142862,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
22,180.8944314428075,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
23,185.8696166423697,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
24,184.4434638023324,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
25,185.98429684491248,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
26,191.41015165363814,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
27,185.64376680876273,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
28,185.70268836124967,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
29,186.4709301417344,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
30,193.16723148201402,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
31,184.9356989798163,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
32,183.34040335919855,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
33,185.64738336513312,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
34,181.17929775511033,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
35,180.7095145712542,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
36,189.71615679178254,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
37,189.6579382474166,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
38,195.2497527414068,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
39,187.91139338901664,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
40,184.3740489735786,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
41,184.61234696968233,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
42,183.03966799646508,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
43,185.23236543452754,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
44,193.91944085455688,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
45,182.25564002070303,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
46,184.1577686482289,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
47,182.7653849331035,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
48,322.41072591953883,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
49,192.7043849917052,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
50,183.96646671133698,179.5446756858887,17,426,0.03711150719431935,1.6974426512010632,8,7.3146857565120795,194,0.61699718573726,12
51,179.4718104280493,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
52,181.450150492877,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
53,180.69665310270466,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
54,180.31345329779424,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
55,180.92161787935257,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
56,182.28673318348538,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
57,182.83848609589612,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
58,183.71006661016753,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
59,181.0865124476464,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
60,183.6267004321023,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
61,182.8430474743733,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
62,182.04770254711383,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
63,181.8197666592809,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
64,181.0728828678711,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
65,180.79072979694993,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
66,182.3442642814772,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
67,180.9417823630153,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
68,187.86589901985465,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
69,181.433253204387,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
70,185.28099790380784,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
71,183.1221478358822,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
72,179.88140973649632,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
73,181.83159088915465,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
74,179.74929477470025,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
75,180.64033351578564,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
76,184.2210667261125,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
77,200.0011336247097,179.4718104280493,50,644,0.02853650252149937,1.9115208475961158,10,13.067316715290131,180,0.41176591021507436,1
78,178.74472564312595,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
79,182.59312092083837,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
80,182.54953565772163,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
81,183.9223584947878,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
82,181.43563398890603,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
83,179.26636667393464,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
84,183.2864210249005,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
85,181.45170128522383,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
86,180.62936294504968,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
87,184.84771701575622,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
88,185.85092455016837,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
89,182.3363478016508,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
90,184.23786249353455,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
91,186.31635359723563,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
92,181.9458399831461,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
93,180.04646854720352,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
94,180.5959023692999,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
95,182.37460391669367,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
96,181.54366648676967,178.74472564312595,77,677,0.015685683484965685,1.7651133711468443,9,18.817214158786694,212,0.21642206397796188,1
97,178.34622974525635,178.34622974525635,96,686,0.023128433242876018,1.5968538539684964,10,16.35920611875147,65,0.3297665810741202,3
98,180.4859357552463,178.34622974525635,96,686,0.023128433242876018,1.5968538539684964,10,16.35920611875147,65,0.3297665810741202,3
