iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7
1,190.06119861010643,190.06119861010643,0,429,0.14588597961075972,1.2055267521432877,6,9.04944118743919,165,0.4432113391500656,18
2,190.1047000645685,190.06119861010643,0,429,0.14588597961075972,1.2055267521432877,6,9.04944118743919,165,0.4432113391500656,18
3,186.80151107928864,186.80151107928864,2,112,0.16819777065410824,1.556313501899701,9,19.593748502422518,204,0.46686456863040254,16
4,195.2120335640275,186.80151107928864,2,112,0.16819777065410824,1.556313501899701,9,19.593748502422518,204,0.46686456863040254,16
5,192.8491674796783,186.80151107928864,2,112,0.16819777065410824,1.556313501899701,9,19.593748502422518,204,0.46686456863040254,16
6,242.18334164392382,186.80151107928864,2,112,0.16819777065410824,1.556313501899701,9,19.593748502422518,204,0.46686456863040254,16
7,187.34750911094795,186.80151107928864,2,112,0.16819777065410824,1.556313501899701,9,19.593748502422518,204,0.46686456863040254,16
8,185.37511479290708,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
9,326.47991562642017,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
10,210.5145838435752,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
11,190.84503771949775,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
12,195.90148903345877,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
13,187.2737455544767,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
14,194.3657599280148,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
15,188.12831125247618,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
16,194.2240619198857,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
17,187.13509113725672,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
18,225.17943289585173,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
19,192.83290848106247,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
20,186.19947802651677,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
21,197.45445806147268,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
22,187.30516115353606,185.37511479290708,7,492,0.0581254044825586,0.9326215457126126,3,4.0204220892648745,29,0.6597662935706207,3
23,184.71636597029448,184.71636597029448,22,402,0.03605263143164932,0.5770322812395663,4,18.168362010459585,220,0.6606757309663407,18
24,183.70667177553548,183.70667177553548,23,405,0.04250915568514751,0.5695385106803175,4,14.635588662960783,234,0.6958717738362293,18
25,206.4905546963042,183.70667177553548,23,405,0.04250915568514751,0.5695385106803175,4,14.635588662960783,234,0.6958717738362293,18
26,187.5363981202349,183.70667177553548,23,405,0.04250915568514751,0.5695385106803175,4,14.635588662960783,234,0.6958717738362293,18
27,258.1726171468051,183.70667177553548,23,405,0.04250915568514751,0.5695385106803175,4,14.635588662960783,234,0.6958717738362293,18
28,182.8338775019436,182.8338775019436,27,586,0.04331788159223881,0.6159064789236898,4,12.891773704503994,143,0.7949822368132929,11
29,191.8047043473994,182.8338775019436,27,586,0.04331788159223881,0.6159064789236898,4,12.891773704503994,143,0.7949822368132929,11
30,186.16520098168257,182.8338775019436,27,586,0.04331788159223881,0.6159064789236898,4,12.891773704503994,143,0.7949822368132929,11
31,186.19615081338102,182.8338775019436,27,586,0.04331788159223881,0.6159064789236898,4,12.891773704503994,143,0.7949822368132929,11
32,183.33145127910302,182.8338775019436,27,586,0.04331788159223881,0.6159064789236898,4,12.891773704503994,143,0.7949822368132929,11
33,183.35783298935863,182.8338775019436,27,586,0.04331788159223881,0.6159064789236898,4,12.891773704503994,143,0.7949822368132929,11
34,188.96958403811936,182.8338775019436,27,586,0.04331788159223881,0.6159064789236898,4,12.891773704503994,143,0.7949822368132929,11
