iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7
1,188.22802214627126,188.22802214627126,0,145,0.1581845705256218,0.876818462881787,8,19.581800727935452,138,0.5061092590233385,2
2,191.78393727498423,188.22802214627126,0,145,0.1581845705256218,0.876818462881787,8,19.581800727935452,138,0.5061092590233385,2
3,244.99661418753143,188.22802214627126,0,145,0.1581845705256218,0.876818462881787,8,19.581800727935452,138,0.5061092590233385,2
4,182.89643024752087,182.89643024752087,3,646,0.03530219469425753,1.0468251613475317,8,13.711251576794362,120,0.21280059939481713,10
5,193.60579407895952,182.89643024752087,3,646,0.03530219469425753,1.0468251613475317,8,13.711251576794362,120,0.21280059939481713,10
6,189.07852866665544,182.89643024752087,3,646,0.03530219469425753,1.0468251613475317,8,13.711251576794362,120,0.21280059939481713,10
7,194.7820145929434,182.89643024752087,3,646,0.03530219469425753,1.0468251613475317,8,13.711251576794362,120,0.21280059939481713,10
8,195.81584626423572,182.89643024752087,3,646,0.03530219469425753,1.0468251613475317,8,13.711251576794362,120,0.21280059939481713,10
9,181.92332402162177,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
10,191.9225913242991,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
11,188.64373808632587,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
12,183.04825342883234,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
13,185.11378484776225,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
14,187.91719898281167,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
15,200.76380000703446,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
16,186.38990873208672,181.92332402162177,8,456,0.05467287737891822,1.9299419990722537,10,17.119616735916086,121,0.8430619477494133,3
17,180.99272081192083,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
18,184.5557966495332,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
19,320.5373013143926,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
20,189.56334201505217,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
21,382.43222520680996,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
22,185.2529718646257,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
23,183.01888261637333,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
24,183.98636914874865,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
25,182.82396601871594,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
26,187.46586131405067,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
27,181.55637547122356,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
28,184.8321943617922,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
29,193.11102520230924,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
30,181.13546666654693,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
31,181.15223611959163,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
32,183.34880881471514,180.99272081192083,16,414,0.03252055421936713,1.5916227678745813,10,1.4479986074138793,59,0.7883531885198001,16
33,179.96593046153112,179.96593046153112,32,639,0.01251453029952626,1.451137166183441,9,4.215639889433971,25,0.4316933907440761,5
34,182.59086548894567,179.96593046153112,32,639,0.01251453029952626,1.451137166183441,9,4.215639889433971,25,0.4316933907440761,5
35,265.87780278814495,179.96593046153112,32,639,0.01251453029952626,1.451137166183441,9,4.215639889433971,25,0.4316933907440761,5
36,181.89397614446045,179.96593046153112,32,639,0.01251453029952626,1.451137166183441,9,4.215639889433971,25,0.4316933907440761,5
37,181.710699057019,179.96593046153112,32,639,0.01251453029952626,1.451137166183441,9,4.215639889433971,25,0.4316933907440761,5
38,181.28375031402368,179.96593046153112,32,639,0.01251453029952626,1.451137166183441,9,4.215639889433971,25,0.4316933907440761,5
