iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7
1,201.04382399607948,201.04382399607948,0,233,0.17543913817370152,0.41343831067885284,10,10.279812587101754,156,0.7682487779155124,11
2,187.0706342991757,187.0706342991757,1,278,0.045667033445637814,0.16148253752974973,8,9.38487523502311,41,0.881137660889266,6
3,182.8463102093463,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
4,183.16105954715312,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
5,196.2356674402325,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
6,194.47358248696457,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
7,189.04721497286405,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
8,187.6023665143237,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
9,239.711189839245,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
10,184.53529481035662,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
11,195.82450643814124,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
12,185.96063186213888,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
13,198.44131782610037,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
14,213.590845173362,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
15,189.52526370618313,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
16,379.3063670397684,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
17,191.86548646239882,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
18,193.69615519053778,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
19,186.34934700324052,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
20,185.2342389952289,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
21,189.9961143097227,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
22,190.4119343898864,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
23,190.16085995669278,182.8463102093463,2,348,0.06625518721939311,1.2575758177589667,6,12.398654735874764,68,0.29183902183495014,6
