iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7
1,200.0306387770987,200.0306387770987,0,431,0.14454808629743993,0.5818094778258887,6,17.96599213260544,229,0.13432945735919788,5
2,195.49272672063216,195.49272672063216,1,130,0.09375387029362092,0.05975242175713391,5,13.333736904680453,72,0.67949235296033,12
3,188.75110844321924,188.75110844321924,2,114,0.11618227671826757,0.5185048938149308,5,6.386976553655056,177,0.4460491804940321,4
4,190.5623928220973,188.75110844321924,2,114,0.11618227671826757,0.5185048938149308,5,6.386976553655056,177,0.4460491804940321,4
5,212.14506479293198,188.75110844321924,2,114,0.11618227671826757,0.5185048938149308,5,6.386976553655056,177,0.4460491804940321,4
6,189.9037513964375,188.75110844321924,2,114,0.11618227671826757,0.5185048938149308,5,6.386976553655056,177,0.4460491804940321,4
7,189.21783331360086,188.75110844321924,2,114,0.11618227671826757,0.5185048938149308,5,6.386976553655056,177,0.4460491804940321,4
8,202.07412413508862,188.75110844321924,2,114,0.11618227671826757,0.5185048938149308,5,6.386976553655056,177,0.4460491804940321,4
9,183.93121090403017,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
10,202.67887516104088,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
11,186.0671858553169,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
12,185.2380153167328,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
13,213.5687769974557,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
14,189.18511541659888,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
15,186.2659080982407,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
16,187.046034205548,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
17,194.78522799857473,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
18,195.3883781766618,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
19,196.32729122344372,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
20,285.34967093008134,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
21,188.59008687061194,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
22,184.14287637630213,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
23,187.51448332507698,183.93121090403017,8,295,0.09457755936007109,0.12305786165987853,3,19.460449517297786,59,0.6945627358378569,14
