iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7
1,189.7745667623911,189.7745667623911,0,362,0.014925984047299353,1.0993249557574183,5,8.986988239662292,85,0.21260214769746408,13
2,185.8689486929824,185.8689486929824,1,280,0.06069718226954466,1.2422676655385898,6,3.5570189615537378,131,0.19259546699044613,16
3,206.68690936365715,185.8689486929824,1,280,0.06069718226954466,1.2422676655385898,6,3.5570189615537378,131,0.19259546699044613,16
4,201.98309327303275,185.8689486929824,1,280,0.06069718226954466,1.2422676655385898,6,3.5570189615537378,131,0.19259546699044613,16
5,191.53134174307277,185.8689486929824,1,280,0.06069718226954466,1.2422676655385898,6,3.5570189615537378,131,0.19259546699044613,16
6,188.28673539423957,185.8689486929824,1,280,0.06069718226954466,1.2422676655385898,6,3.5570189615537378,131,0.19259546699044613,16
7,203.76388345291087,185.8689486929824,1,280,0.06069718226954466,1.2422676655385898,6,3.5570189615537378,131,0.19259546699044613,16
8,183.76958093368208,183.76958093368208,7,248,0.02275743044002139,1.9877040228425458,10,16.20490867151915,154,0.7673102618471647,4
9,213.541983878627,183.76958093368208,7,248,0.02275743044002139,1.9877040228425458,10,16.20490867151915,154,0.7673102618471647,4
10,259.41530463379877,183.76958093368208,7,248,0.02275743044002139,1.9877040228425458,10,16.20490867151915,154,0.7673102618471647,4
11,250.1103197423995,183.76958093368208,7,248,0.02275743044002139,1.9877040228425458,10,16.20490867151915,154,0.7673102618471647,4
12,205.39538626704575,183.76958093368208,7,248,0.02275743044002139,1.9877040228425458,10,16.20490867151915,154,0.7673102618471647,4
13,184.65690704168136,183.76958093368208,7,248,0.02275743044002139,1.9877040228425458,10,16.20490867151915,154,0.7673102618471647,4
14,186.95625023960926,183.76958093368208,7,248,0.02275743044002139,1.9877040228425458,10,16.20490867151915,154,0.7673102618471647,4
15,182.27128709789025,182.27128709789025,14,211,0.03800466028055495,1.9770969003005803,8,13.8694198175589,171,0.6991599309610926,11
16,196.46535910220848,182.27128709789025,14,211,0.03800466028055495,1.9770969003005803,8,13.8694198175589,171,0.6991599309610926,11
