iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7
1,209.44659801053785,209.44659801053785,0,636,0.07307616300722367,1.6424582461156636,1,3.045476918783391,152,0.5345191885708934,9
2,195.26916586114052,195.26916586114052,1,301,0.12827869211725715,0.8762828522177482,8,10.842691827986107,148,0.6489015449366379,20
3,190.50252427222205,190.50252427222205,2,592,0.08850817761507435,1.7525353104132548,9,2.035015648624738,184,0.8041488568002306,15
4,191.74197981079567,190.50252427222205,2,592,0.08850817761507435,1.7525353104132548,9,2.035015648624738,184,0.8041488568002306,15
5,192.76283413635971,190.50252427222205,2,592,0.08850817761507435,1.7525353104132548,9,2.035015648624738,184,0.8041488568002306,15
6,198.14752650294838,190.50252427222205,2,592,0.08850817761507435,1.7525353104132548,9,2.035015648624738,184,0.8041488568002306,15
7,193.173836074099,190.50252427222205,2,592,0.08850817761507435,1.7525353104132548,9,2.035015648624738,184,0.8041488568002306,15
8,185.99552624113662,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
9,186.87035594509126,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
10,194.54341681207598,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
11,190.92639571176525,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
12,189.86159436889855,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
13,192.29224637674153,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
14,236.06123486824913,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
15,205.9768394810565,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
16,187.76772637355936,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
17,190.36553818980062,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
18,191.57769582239376,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
19,191.6325426957384,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
20,187.934832739621,185.99552624113662,7,213,0.07290977408300665,1.6884568416451378,7,17.82001751501006,250,0.8385395069781107,4
21,184.63989080589073,184.63989080589073,20,429,0.037604209758352984,1.4256052543372484,9,17.29446248893255,121,0.8419786485515129,11
22,182.28126244066934,182.28126244066934,21,435,0.03931477721310306,1.4310579453870769,9,17.22610770720215,119,0.835018696887208,11
23,184.5905710455627,182.28126244066934,21,435,0.03931477721310306,1.4310579453870769,9,17.22610770720215,119,0.835018696887208,11
24,183.58542585749424,182.28126244066934,21,435,0.03931477721310306,1.4310579453870769,9,17.22610770720215,119,0.835018696887208,11
25,185.64642195301002,182.28126244066934,21,435,0.03931477721310306,1.4310579453870769,9,17.22610770720215,119,0.835018696887208,11
26,180.4766463699532,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
27,183.02430470005592,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
28,188.7091525275703,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
29,183.5779966584342,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
30,207.61613271818408,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
31,216.75311950694194,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
32,182.5118910184403,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
33,187.13561665489186,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
34,182.74307140189904,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
35,382.95765512196994,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
36,191.17018232303528,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
37,181.77177012496546,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
38,187.722884848805,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
39,186.95818064270165,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
40,184.07824835059816,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
41,185.23530145057558,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
42,186.90920011525083,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
43,182.38581083888457,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
44,183.1607991790399,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
45,190.18737837682573,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
46,185.9787849710685,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
47,188.0236826569931,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
48,182.21438411626244,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
49,182.16872323373298,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
50,183.67157351495948,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
51,185.14350975041359,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
52,183.44465597551704,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
53,183.29668417870053,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
54,188.64038828377502,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
55,181.91600934253174,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
56,190.26924883672848,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
57,198.18322713547684,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
58,180.59824074924052,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
59,186.62920641061336,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
60,191.05417729036992,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
61,191.2327147082002,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
62,186.8534898621615,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
63,185.0568872068878,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
64,182.83054601927998,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
65,182.04956950538042,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
66,184.42796463509268,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
67,202.77846138859687,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
68,197.33666699590086,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
69,184.77617853367394,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
70,192.67023356514537,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
71,184.44573945064312,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
72,184.41868958158543,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
73,184.21937271025405,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
74,183.9754948598891,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
75,181.12020151320414,180.4766463699532,25,410,0.030423937225987373,1.104824645526843,9,12.323523314442575,78,0.7556698611998335,13
76,179.75978883890528,179.75978883890528,75,469,0.016505147524024384,0.7495645008856897,10,18.91771040695246,168,0.7255448087565762,14
77,183.27281095595427,179.75978883890528,75,469,0.016505147524024384,0.7495645008856897,10,18.91771040695246,168,0.7255448087565762,14
78,182.02215046903711,179.75978883890528,75,469,0.016505147524024384,0.7495645008856897,10,18.91771040695246,168,0.7255448087565762,14
