iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
26,228.58314623117923,220.0695604762552,15,226,3,0.19783682797531144,0.7759750129791608,0.8394964053531359,0.8632341079760376,0.4886806497197439,1,15,2,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
27,223.2720762069549,220.0695604762552,15,226,3,0.19783682797531144,0.7759750129791608,0.8394964053531359,0.8632341079760376,0.4886806497197439,1,15,2,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
28,273.7004607766084,220.0695604762552,15,226,3,0.19783682797531144,0.7759750129791608,0.8394964053531359,0.8632341079760376,0.4886806497197439,1,15,2,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
29,304.89089226198774,220.0695604762552,15,226,3,0.19783682797531144,0.7759750129791608,0.8394964053531359,0.8632341079760376,0.4886806497197439,1,15,2,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
30,440.80621014545073,220.0695604762552,15,226,3,0.19783682797531144,0.7759750129791608,0.8394964053531359,0.8632341079760376,0.4886806497197439,1,15,2,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
31,328.143408601289,220.0695604762552,15,226,3,0.19783682797531144,0.7759750129791608,0.8394964053531359,0.8632341079760376,0.4886806497197439,1,15,2,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
32,228.7058927545777,220.0695604762552,15,226,3,0.19783682797531144,0.7759750129791608,0.8394964053531359,0.8632341079760376,0.4886806497197439,1,15,2,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
33,211.50457174804635,211.50457174804635,32,209,5,0.17140855588281576,0.8008742594609195,0.6665862318716149,0.8562490365143636,0.8233122003078372,1,7,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
34,252.04456092602365,211.50457174804635,32,209,5,0.17140855588281576,0.8008742594609195,0.6665862318716149,0.8562490365143636,0.8233122003078372,1,7,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
35,228.30395728621164,211.50457174804635,32,209,5,0.17140855588281576,0.8008742594609195,0.6665862318716149,0.8562490365143636,0.8233122003078372,1,7,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,10
36,209.43096237718333,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
37,218.70625824456482,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
38,269.9963717632587,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
39,230.1999726507734,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
40,287.7790864541544,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
41,353.99675356172645,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
42,228.33225932400836,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
43,211.76802574835475,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
44,233.54969508556664,209.43096237718333,35,206,7,0.13826143258234522,0.8126683861113924,0.7046344486585994,0.7838882452867982,0.29963505256452994,1,5,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,11
45,208.26408283475976,208.26408283475976,44,203,10,0.1396840558741631,0.6477961389673877,0.7189094604334114,0.991795637849984,0.4266425656378456,1,5,2,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
46,203.49080965490128,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
47,318.92634646044934,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
48,261.68188011234787,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
49,520.205551913413,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
50,214.74214398513394,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
51,303.03982521777743,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
52,220.92080301694415,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
53,240.99774963948352,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
54,348.78088395309067,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
55,234.57081062264595,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
56,281.8620311882905,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
57,258.50674368982203,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
58,704086535.3235855,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
59,235.31090297428798,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
60,230.71316524010453,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
61,257.69033816681883,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
62,215.25985431017781,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
63,222.93026334578758,203.49080965490128,45,201,10,0.13997323394897515,0.6199130490606523,0.7241919458341332,0.9913471853411312,0.4211335770494716,1,5,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,11
64,193.6425676274668,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
65,209.63121532097796,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
66,245.60951631888673,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
67,237.08629784241566,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
68,333.6452099226357,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
69,349.90253546719106,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
70,234.98391862450097,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
71,201.31158042615763,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
72,202.6717970082377,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
73,201.5880916879158,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
74,208.29452206389914,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
75,219.15296860918764,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
76,196.22459111552325,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
77,195.8406011821319,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
78,204.79213690654458,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
79,198.21326639244344,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
80,201.3621871054405,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
81,313.375105496127,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
82,200.87384644405418,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
83,195.3981581765208,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
84,195.28196836868585,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
85,199.69520823837806,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
86,193.7591593828388,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
87,206.75415370537854,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
88,218.10336466193047,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
89,216.78702241233773,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
90,199.89180166792468,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
91,199.38307587351406,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
92,200.50739494378712,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
93,197.0059473274176,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
94,202.07854836157668,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
95,200.246934319904,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
96,196.12510182520882,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
97,299.4551585404468,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
98,232.2836451791363,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
99,218.02629586915646,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
100,203.1180531886086,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
101,206.206129600202,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
102,304.47997991913945,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
103,196.93444973362267,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
104,194.13240933829405,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
105,209.51199398785954,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
106,200.33588307846995,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
107,198.77581268265266,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
108,221.14728250872096,193.6425676274668,63,241,10,0.12827049045277356,0.5653895209023556,0.7793727841363906,0.9630010583516984,0.5051914118634309,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,12
109,192.8622637865732,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
110,240.72477511143276,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
111,197.63062773632623,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
112,197.8463223113165,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
113,194.88685905010794,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
114,193.41142929941762,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
115,193.4538523408263,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
116,201.61689014908538,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
117,200.9469368764022,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
118,222.35278141930254,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
119,203.9027024336896,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
120,351.82800319364924,192.8622637865732,108,78,6,0.16428922946309335,0.4122541665499328,0.8912857580474732,0.9745574660546641,0.7274112179643695,1,3,3,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,14
