iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
13,275.25249811462754,237.85438904341882,6,283,2,0.6763971750396698,0.7130857427270475,0.45607372759943343,0.2230057093044024,0.47481197694362387,2,10,4,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,11
14,341.979790397838,237.85438904341882,6,283,2,0.6763971750396698,0.7130857427270475,0.45607372759943343,0.2230057093044024,0.47481197694362387,2,10,4,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,11
15,376.66666382948983,237.85438904341882,6,283,2,0.6763971750396698,0.7130857427270475,0.45607372759943343,0.2230057093044024,0.47481197694362387,2,10,4,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,11
16,237.07844974954693,237.07844974954693,15,301,4,0.25042653417987026,0.7873430676125508,0.9344509844220157,0.9619904729270238,0.395254675327104,2,5,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,13
17,232.30766929701377,232.30766929701377,16,316,2,0.1151976615056271,0.6186482359688394,0.9212596391750503,0.9911975513182205,0.42896604421334106,0,9,2,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
18,289.05967743490527,232.30766929701377,16,316,2,0.1151976615056271,0.6186482359688394,0.9212596391750503,0.9911975513182205,0.42896604421334106,0,9,2,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
19,242.25770395607623,232.30766929701377,16,316,2,0.1151976615056271,0.6186482359688394,0.9212596391750503,0.9911975513182205,0.42896604421334106,0,9,2,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
20,229.16089672879406,229.16089672879406,19,202,4,0.21414770185618992,0.860462757542611,0.910006534042287,0.8479979518130338,0.36820356140592203,1,5,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
21,302.36679594585286,229.16089672879406,19,202,4,0.21414770185618992,0.860462757542611,0.910006534042287,0.8479979518130338,0.36820356140592203,1,5,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
22,235.64556272699494,229.16089672879406,19,202,4,0.21414770185618992,0.860462757542611,0.910006534042287,0.8479979518130338,0.36820356140592203,1,5,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
23,252.6182103096382,229.16089672879406,19,202,4,0.21414770185618992,0.860462757542611,0.910006534042287,0.8479979518130338,0.36820356140592203,1,5,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
24,272.22256475927543,229.16089672879406,19,202,4,0.21414770185618992,0.860462757542611,0.910006534042287,0.8479979518130338,0.36820356140592203,1,5,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
25,374.44942577068105,229.16089672879406,19,202,4,0.21414770185618992,0.860462757542611,0.910006534042287,0.8479979518130338,0.36820356140592203,1,5,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
26,212.73367704226922,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
27,247.41053903509527,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
28,241.83499352940703,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
29,434.2900906516117,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
30,330.40503510012974,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
31,241.53965711596342,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
32,217.01042287023992,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
33,221.18829181731454,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
34,234.3335532261327,212.73367704226922,25,312,6,0.20228885622494586,0.8282872918560341,0.9441912154743537,0.7719139185682994,0.5470288108373136,1,7,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,10
35,210.8213590736781,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
36,240.72482988668398,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
37,214.32912510757913,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
38,236.0578734635662,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
39,224.37421440207294,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
40,330.8837501491547,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
41,638.6101796409108,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
42,232.8650452913595,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
43,213.197101251017,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
44,211.33490789852922,210.8213590736781,34,231,7,0.21029978981810324,0.8745261127773623,0.983475833033548,0.6960265271134773,0.7675954437154977,1,4,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,11
45,210.3534819274455,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
46,231.58488326875627,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
47,248.04845415215263,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
48,465.45995012211205,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
49,280.21286757566827,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
50,244.95614296724472,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
51,321.7442666433538,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
52,212.71843645653482,210.3534819274455,44,164,7,0.19766438398071365,0.8128917169963498,0.9459392876996432,0.5035052291961184,0.9306702645056775,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
53,204.41496020381115,204.41496020381115,52,189,7,0.14281422635606725,0.7848207975494301,0.9414115302726411,0.6467718728798203,0.815558331424218,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
54,205.77602849002415,204.41496020381115,52,189,7,0.14281422635606725,0.7848207975494301,0.9414115302726411,0.6467718728798203,0.815558331424218,1,7,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
55,204.28824719150828,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
56,216.2090540598624,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
57,255.80570054800026,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
58,311.38626441298413,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
59,231.27565781236362,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
60,287.4807754535565,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
61,280.2704588358041,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
62,205.79004459712965,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
63,204.61877940930069,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
64,208.1401178919388,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
65,208.2808436500215,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
66,215.50685605251056,204.28824719150828,54,164,7,0.1329500204104557,0.7725503979925217,0.9984281142526347,0.6384235905916944,0.7176704305153764,1,15,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
67,201.15745876899905,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
68,203.86882328488724,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
69,233.70228941572663,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
70,212.2724850834873,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
71,229.0045045188157,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
72,206.23797369021935,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
73,274.5152119182067,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
74,575.5937585319717,201.15745876899905,66,41,8,0.13329712957792128,0.7380896631460889,0.9115361092869044,0.6497886259362146,0.6542647016027543,1,13,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
75,200.32491773799757,200.32491773799757,74,135,8,0.1048233443967394,0.7407594387774887,0.998971534437823,0.7383034507900417,0.6408458108725861,1,12,2,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
76,203.0119965712385,200.32491773799757,74,135,8,0.1048233443967394,0.7407594387774887,0.998971534437823,0.7383034507900417,0.6408458108725861,1,12,2,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
77,210.68695998755052,200.32491773799757,74,135,8,0.1048233443967394,0.7407594387774887,0.998971534437823,0.7383034507900417,0.6408458108725861,1,12,2,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
78,206.97552741798154,200.32491773799757,74,135,8,0.1048233443967394,0.7407594387774887,0.998971534437823,0.7383034507900417,0.6408458108725861,1,12,2,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
79,204.96765277774034,200.32491773799757,74,135,8,0.1048233443967394,0.7407594387774887,0.998971534437823,0.7383034507900417,0.6408458108725861,1,12,2,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
80,278.5044660566153,200.32491773799757,74,135,8,0.1048233443967394,0.7407594387774887,0.998971534437823,0.7383034507900417,0.6408458108725861,1,12,2,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,10
81,194.31794374481953,194.31794374481953,80,110,9,0.10672549348871069,0.7274039762495269,0.8147227637370344,0.8219029864496998,0.591458713004827,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
82,191.15917373345403,191.15917373345403,81,110,9,0.10788732464811601,0.7223073639715409,0.9039604118770797,0.8193529123787134,0.5734881717842525,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
83,189.06168824465456,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
84,189.47817189900033,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
85,198.6344729244733,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
86,195.92371152626757,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
87,193.80865626603565,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
88,208.04899123218934,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
89,274.94497544451065,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
90,226.66684993740785,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
91,633.9529269777248,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
92,196.78416844487904,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
93,195.2878173722669,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
94,207.00186618286602,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
95,194.89406162489,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
96,208.58505987615476,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
97,306.68533188288217,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
98,199.14688367881192,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
99,199.53924846782542,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
100,201.02521469751878,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
101,196.04748615709235,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
102,200.21490453622107,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
103,198.50060226556707,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
104,217.8433908832294,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
105,207.539560706269,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
106,203.54149380446788,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
107,227.96873228541665,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
108,212.4572255664548,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
109,214.18738814201285,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
110,195.6302548147549,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
111,207.90671535386514,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
112,265.8839381827969,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
113,197.14468704502994,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
114,190.61603455909517,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
115,215.2198999158209,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
116,196.29147438762274,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
117,196.77198313383934,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
118,210.2160398314756,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
119,208.12393134237445,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
120,196.8316912197975,189.06168824465456,82,56,9,0.10337215727714685,0.7156952847964672,0.8135301815510326,0.8222365923500508,0.5730526227263136,2,14,2,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,12
