iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
13,411.23067276940606,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
14,264.4716647646243,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
15,303.04915125706145,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
16,271.53791059393984,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
17,281.2245684754002,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
18,482.462182137843,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
19,590.4762236297964,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
20,244.59877918940703,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
21,387.9314409468435,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
22,282.6850167660255,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
23,289.0056769980212,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
24,244.47332339972326,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
25,242.4658461494213,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
26,251.44873165362145,237.9907032280991,6,213,6,0.5568557380047653,0.5731599248298621,0.1381862726942915,0.24797717755310802,0.5052044616556359,2,12,3,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,8
27,220.95363442869785,220.95363442869785,26,280,8,0.1802155468565845,0.5362112138261861,0.4447010428301721,0.17471227021617283,0.2215925236984883,3,14,3,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
28,219.5929585565429,219.5929585565429,27,364,9,0.20492985002977926,0.44976128665989756,0.594172302122266,0.19935687649130926,0.20146663518288888,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
29,228.8899657079282,219.5929585565429,27,364,9,0.20492985002977926,0.44976128665989756,0.594172302122266,0.19935687649130926,0.20146663518288888,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
30,217.84429291208684,217.84429291208684,29,387,10,0.22624111647325468,0.45516358913098737,0.768458868298123,0.1928658626600842,0.20958477342073165,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
31,251.99401950550822,217.84429291208684,29,387,10,0.22624111647325468,0.45516358913098737,0.768458868298123,0.1928658626600842,0.20958477342073165,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
32,219.5285153320863,217.84429291208684,29,387,10,0.22624111647325468,0.45516358913098737,0.768458868298123,0.1928658626600842,0.20958477342073165,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
33,217.18918404767297,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
34,232.5232008517593,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
35,271.49430287870183,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
36,230.79604916023197,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
37,310.411892401024,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
38,254.881965286457,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
39,339.5455502577076,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
40,251.33411503708112,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
41,276.08383133197515,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
42,218.4612507427278,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
43,222.30385345193602,217.18918404767297,32,421,10,0.20530809845442138,0.4513991523527694,0.6795569349526708,0.3216899295682005,0.2536694280762082,3,15,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
44,193.24630813951757,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
45,194.22255706709615,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
46,201.48632844209885,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
47,196.03741702880964,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
48,207.01648767421042,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
49,233.18498085859798,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
50,194.33049490941104,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
51,208.5986597096691,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
52,194.12207685100523,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
53,203.87170930453132,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
54,195.0249192779626,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
55,195.23590382755194,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
56,194.06184686501686,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
57,202.60742820730422,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
58,207.2189951062082,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
59,200.8359589864007,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
60,213.7985988126551,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
61,205.67631761494448,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
62,195.53501096033526,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
63,236.724385415161,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
64,196.86291103767238,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
65,196.81492550773487,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
66,197.96665407506487,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
67,245.22800454126158,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
68,198.94394494034665,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
69,210.39637778465254,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
70,222.11882875721415,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
71,216.56268867869207,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
72,194.2129265318272,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
73,198.61091257307436,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
74,197.02685758725067,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
75,218.8547196382087,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
76,198.7062176231474,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
77,201.9846645197036,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
78,261.5828723909708,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
79,216.37943863897286,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
80,223.0219104472933,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
81,205.4336742942841,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
82,196.29276830143314,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
83,200.8623826168881,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
84,194.78614894467887,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
85,200.06587675608947,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
86,306.91230242683207,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
87,203.2631569076495,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
88,247.11050486336086,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
89,197.3323375322495,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
90,254.13672677421994,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
91,197.27824021225504,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
92,195.55769904918634,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
93,195.91047131524903,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
94,807.7130495802992,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
95,239.69480321745294,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
96,196.91834869493846,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
97,215.91128844722266,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
98,210.87602982385357,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
99,201.7693533613565,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
100,206.72507432676787,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
101,197.33280147561183,193.24630813951757,43,320,10,0.10095343612601881,0.5517989915670694,0.671286911580006,0.27189366988265906,0.2578173527893858,3,13,2,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,6
102,192.67379973463957,192.67379973463957,101,309,9,0.15215744078449656,0.8084450139020285,0.8613331747543528,0.6053266918718899,0.45914525136631507,1,7,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
103,199.2396399267407,192.67379973463957,101,309,9,0.15215744078449656,0.8084450139020285,0.8613331747543528,0.6053266918718899,0.45914525136631507,1,7,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
104,194.44991972132516,192.67379973463957,101,309,9,0.15215744078449656,0.8084450139020285,0.8613331747543528,0.6053266918718899,0.45914525136631507,1,7,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
105,195.81431096017158,192.67379973463957,101,309,9,0.15215744078449656,0.8084450139020285,0.8613331747543528,0.6053266918718899,0.45914525136631507,1,7,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
106,197.41125305534746,192.67379973463957,101,309,9,0.15215744078449656,0.8084450139020285,0.8613331747543528,0.6053266918718899,0.45914525136631507,1,7,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
107,200.53177404439973,192.67379973463957,101,309,9,0.15215744078449656,0.8084450139020285,0.8613331747543528,0.6053266918718899,0.45914525136631507,1,7,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
108,195.20700278376842,192.67379973463957,101,309,9,0.15215744078449656,0.8084450139020285,0.8613331747543528,0.6053266918718899,0.45914525136631507,1,7,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6
109,183.3900124696857,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
110,184.29356460274514,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
111,209.26298431034172,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
112,184.11711086334034,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
113,185.47543760329668,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
114,183.54130357321523,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
115,184.5332055547404,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
116,187.26448042325336,183.3900124696857,108,227,10,0.17260855682230522,0.8686814502566452,0.9163322755193892,0.8630603748808778,0.5733860849983375,1,9,3,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,10
117,181.790021154336,181.790021154336,116,191,10,0.24246472829008286,0.9997383980993036,0.9351380691407176,0.8780845419462575,0.7117434026084689,1,10,3,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,11
118,194.9028787028101,181.790021154336,116,191,10,0.24246472829008286,0.9997383980993036,0.9351380691407176,0.8780845419462575,0.7117434026084689,1,10,3,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,11
119,205.27106176355755,181.790021154336,116,191,10,0.24246472829008286,0.9997383980993036,0.9351380691407176,0.8780845419462575,0.7117434026084689,1,10,3,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,11
120,207.43609168070125,181.790021154336,116,191,10,0.24246472829008286,0.9997383980993036,0.9351380691407176,0.8780845419462575,0.7117434026084689,1,10,3,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,11
121,209.18134917209872,181.790021154336,116,191,10,0.24246472829008286,0.9997383980993036,0.9351380691407176,0.8780845419462575,0.7117434026084689,1,10,3,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,11
