iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
11,560.4368378542647,265.32145516934173,1,173,10,0.12585884406696587,0.41651626264310815,0.4428630002834677,0.7877441182293641,0.9449235219796945,1,8,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,9
12,316.06669008456527,265.32145516934173,1,173,10,0.12585884406696587,0.41651626264310815,0.4428630002834677,0.7877441182293641,0.9449235219796945,1,8,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,9
13,299.663304843254,265.32145516934173,1,173,10,0.12585884406696587,0.41651626264310815,0.4428630002834677,0.7877441182293641,0.9449235219796945,1,8,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,9
14,263.64018133482415,263.64018133482415,13,161,8,0.28733335808384775,0.987293579806029,0.3467061806533332,0.3543109498403051,0.8331558851963021,3,10,2,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11
15,291.34206297708664,263.64018133482415,13,161,8,0.28733335808384775,0.987293579806029,0.3467061806533332,0.3543109498403051,0.8331558851963021,3,10,2,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11
16,306.0795873217895,263.64018133482415,13,161,8,0.28733335808384775,0.987293579806029,0.3467061806533332,0.3543109498403051,0.8331558851963021,3,10,2,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11
17,327.2854638110806,263.64018133482415,13,161,8,0.28733335808384775,0.987293579806029,0.3467061806533332,0.3543109498403051,0.8331558851963021,3,10,2,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11
18,367.63650339877967,263.64018133482415,13,161,8,0.28733335808384775,0.987293579806029,0.3467061806533332,0.3543109498403051,0.8331558851963021,3,10,2,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11
19,313.6176685968294,263.64018133482415,13,161,8,0.28733335808384775,0.987293579806029,0.3467061806533332,0.3543109498403051,0.8331558851963021,3,10,2,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,11
20,241.73272200769915,241.73272200769915,19,334,6,0.1937040467726811,0.49015348506912565,0.7764581116191421,0.6289539210034694,0.9001289730272383,0,15,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
21,306.42893687566135,241.73272200769915,19,334,6,0.1937040467726811,0.49015348506912565,0.7764581116191421,0.6289539210034694,0.9001289730272383,0,15,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
22,233.34706596387315,233.34706596387315,21,319,6,0.19930639400956396,0.357569011959111,0.9805320495940877,0.8807296465887624,0.9065722672872393,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
23,240.4806652183857,233.34706596387315,21,319,6,0.19930639400956396,0.357569011959111,0.9805320495940877,0.8807296465887624,0.9065722672872393,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
24,246.5165681557347,233.34706596387315,21,319,6,0.19930639400956396,0.357569011959111,0.9805320495940877,0.8807296465887624,0.9065722672872393,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
25,252.74563541095594,233.34706596387315,21,319,6,0.19930639400956396,0.357569011959111,0.9805320495940877,0.8807296465887624,0.9065722672872393,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
26,441.38423813936856,233.34706596387315,21,319,6,0.19930639400956396,0.357569011959111,0.9805320495940877,0.8807296465887624,0.9065722672872393,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
27,345.88079509505604,233.34706596387315,21,319,6,0.19930639400956396,0.357569011959111,0.9805320495940877,0.8807296465887624,0.9065722672872393,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
28,230.61232805815328,230.61232805815328,27,404,6,0.16374914288839001,0.5327115654310549,0.7875044753555807,0.8272951997111212,0.7590841615110464,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
29,249.34777467645927,230.61232805815328,27,404,6,0.16374914288839001,0.5327115654310549,0.7875044753555807,0.8272951997111212,0.7590841615110464,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
30,244.17678808911106,230.61232805815328,27,404,6,0.16374914288839001,0.5327115654310549,0.7875044753555807,0.8272951997111212,0.7590841615110464,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
31,241.13192701115128,230.61232805815328,27,404,6,0.16374914288839001,0.5327115654310549,0.7875044753555807,0.8272951997111212,0.7590841615110464,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
32,244.36789049450564,230.61232805815328,27,404,6,0.16374914288839001,0.5327115654310549,0.7875044753555807,0.8272951997111212,0.7590841615110464,0,13,2,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
33,228.63259493682685,228.63259493682685,32,399,6,0.1481922717992698,0.39026735390792666,0.9984167116147905,0.8289428938648818,0.8112392420861116,0,12,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
34,230.9721688357904,228.63259493682685,32,399,6,0.1481922717992698,0.39026735390792666,0.9984167116147905,0.8289428938648818,0.8112392420861116,0,12,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
35,233.0659787059731,228.63259493682685,32,399,6,0.1481922717992698,0.39026735390792666,0.9984167116147905,0.8289428938648818,0.8112392420861116,0,12,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
36,211.3252068822767,211.3252068822767,35,393,3,0.10270670855025281,0.424524907441455,0.9156633306261065,0.7070748220654105,0.9992056176780565,0,10,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
37,219.44789529262016,211.3252068822767,35,393,3,0.10270670855025281,0.424524907441455,0.9156633306261065,0.7070748220654105,0.9992056176780565,0,10,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7
38,207.60602733450912,207.60602733450912,37,496,3,0.13143966884945316,0.43724758491947235,0.6866691456630428,0.7013696499790998,0.5710821119013819,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
39,256.40590801561154,207.60602733450912,37,496,3,0.13143966884945316,0.43724758491947235,0.6866691456630428,0.7013696499790998,0.5710821119013819,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
40,339.1151045637805,207.60602733450912,37,496,3,0.13143966884945316,0.43724758491947235,0.6866691456630428,0.7013696499790998,0.5710821119013819,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
41,246.20402043911483,207.60602733450912,37,496,3,0.13143966884945316,0.43724758491947235,0.6866691456630428,0.7013696499790998,0.5710821119013819,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
42,203.51512667918155,203.51512667918155,41,411,3,0.11123220752868636,0.4316466632742041,0.7219201934286157,0.770629773865939,0.8097424433914407,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
43,198.0844287029308,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
44,204.05591022705144,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
45,206.07903235694803,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
46,220.96353515947703,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
47,208.23687559702412,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
48,425.40529491341664,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
49,218.0423757674733,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
50,343.70795220821645,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
51,218.0899773015441,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
52,216.78313364404355,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
53,207.20830136154353,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
54,212.77391513648035,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
55,412.32983721376945,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
56,222.6515439618415,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
57,245.90935553143245,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
58,198.39694664180905,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
59,213.239751283845,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
60,238.56334919693492,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
61,274.61130328559113,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
62,199.82503379534376,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
63,199.02565721770014,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
64,213.16459341232996,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
65,209.8860321078512,198.0844287029308,42,459,3,0.10597431815898349,0.43117450091061604,0.6972392489874418,0.7554468085210078,0.819567354422674,1,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,9
66,192.10576911966675,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
67,194.17898929154404,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
68,212.30517955443386,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
69,200.76389496764054,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
70,220.5664325225094,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
71,214.68391932067067,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
72,195.52105457393156,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
73,194.07327922326743,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
74,202.58547777633856,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
75,200.56041422396657,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
76,204.52833134725128,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
77,211.49380511380704,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
78,194.61337414572358,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
79,240.10386299803594,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
80,212.008173791132,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
81,219.1530721593283,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
82,195.34397528591518,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
83,204.26256506930363,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
84,199.1988872091898,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
85,198.6516630805376,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
86,197.95145315109028,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
87,212.4760169213511,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
88,230.45697194688245,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
89,205.34446882129686,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
90,204.0593413904076,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
91,201.54267597701607,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
92,201.4458492131169,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
93,204.1426775242382,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
94,203.57173071269975,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
95,196.28024383567833,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
96,199.28680875746758,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
97,194.63665524974624,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
98,207.04152604807513,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
99,226.71738871171922,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
100,204.45699387305555,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
101,211.56045502765957,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
102,202.37747868283893,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
103,193.00609584287838,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
104,192.1138586681139,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
105,198.41205689521726,192.10576911966675,65,436,3,0.15659849762091804,0.8058186849090034,0.5901094720405488,0.9063740008776477,0.7916632444458477,2,10,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,10
106,189.11878066895187,189.11878066895187,105,239,2,0.18386467098178952,0.8739465802174532,0.5193943468727712,0.9035983373932877,0.8000354569631839,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
107,195.2775377874951,189.11878066895187,105,239,2,0.18386467098178952,0.8739465802174532,0.5193943468727712,0.9035983373932877,0.8000354569631839,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
108,202.02651254583483,189.11878066895187,105,239,2,0.18386467098178952,0.8739465802174532,0.5193943468727712,0.9035983373932877,0.8000354569631839,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
109,188.2151863755599,188.2151863755599,108,253,2,0.19094837315455254,0.9091392099301321,0.573469677908139,0.9292375460327087,0.890084357034284,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
110,192.2509715064175,188.2151863755599,108,253,2,0.19094837315455254,0.9091392099301321,0.573469677908139,0.9292375460327087,0.890084357034284,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
111,191.45293973490396,188.2151863755599,108,253,2,0.19094837315455254,0.9091392099301321,0.573469677908139,0.9292375460327087,0.890084357034284,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
112,191.6724190558516,188.2151863755599,108,253,2,0.19094837315455254,0.9091392099301321,0.573469677908139,0.9292375460327087,0.890084357034284,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
113,196.70706133085363,188.2151863755599,108,253,2,0.19094837315455254,0.9091392099301321,0.573469677908139,0.9292375460327087,0.890084357034284,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
114,201.13830775658604,188.2151863755599,108,253,2,0.19094837315455254,0.9091392099301321,0.573469677908139,0.9292375460327087,0.890084357034284,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
115,186.65317230252154,186.65317230252154,114,236,2,0.2619847096053628,0.9149123918270105,0.6003489564550659,0.965228895376142,0.9158193874003392,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
116,235.39287100592284,186.65317230252154,114,236,2,0.2619847096053628,0.9149123918270105,0.6003489564550659,0.965228895376142,0.9158193874003392,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
117,202.6591744239173,186.65317230252154,114,236,2,0.2619847096053628,0.9149123918270105,0.6003489564550659,0.965228895376142,0.9158193874003392,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
118,190.02603758254207,186.65317230252154,114,236,2,0.2619847096053628,0.9149123918270105,0.6003489564550659,0.965228895376142,0.9158193874003392,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
119,206.40914653149366,186.65317230252154,114,236,2,0.2619847096053628,0.9149123918270105,0.6003489564550659,0.965228895376142,0.9158193874003392,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
120,197.28633749830834,186.65317230252154,114,236,2,0.2619847096053628,0.9149123918270105,0.6003489564550659,0.965228895376142,0.9158193874003392,2,9,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,13
