iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
17,274.4725580813592,251.23482556090022,13,357,10,0.13600170013298096,0.3262912904886696,0.5012457443028091,0.39210364038108825,0.9901284627730901,3,15,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
18,263.17191890088037,251.23482556090022,13,357,10,0.13600170013298096,0.3262912904886696,0.5012457443028091,0.39210364038108825,0.9901284627730901,3,15,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
19,283.5732496813051,251.23482556090022,13,357,10,0.13600170013298096,0.3262912904886696,0.5012457443028091,0.39210364038108825,0.9901284627730901,3,15,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
20,245.56489560012403,245.56489560012403,19,311,2,0.3482674773234142,0.6295274146392391,0.42216184913396854,0.29555096057125907,0.4460436868871035,3,8,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
21,283.7302457423441,245.56489560012403,19,311,2,0.3482674773234142,0.6295274146392391,0.42216184913396854,0.29555096057125907,0.4460436868871035,3,8,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
22,244.24470632590106,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
23,249.40061101452284,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
24,257.9168035950784,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
25,250.44663740274615,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
26,276.3756163482176,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
27,252.36945162313222,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
28,255.7337458558027,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
29,289.3668068084944,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
30,282.3091476469357,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
31,268.3921981843136,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
32,248.36063631872068,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
33,274.3617409989861,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
34,298.6490737821538,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
35,448.49265702312033,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
36,293.3815223711803,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
37,359.26896444577886,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
38,330.2452000749446,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
39,628.5919675690383,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
40,256.8047520322079,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
41,275.1763623859229,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
42,253.84216391242106,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
43,259.7221473503642,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
44,251.5648609012259,244.24470632590106,21,308,2,0.28729360678294413,0.34255133863621284,0.4198941725938937,0.1523486153953581,0.39568923743852324,3,9,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
45,236.8044497599164,236.8044497599164,44,339,3,0.4032409678654909,0.5951731938434359,0.43778073860893363,0.10284543504351226,0.3324172455647794,3,10,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
46,244.17797922791658,236.8044497599164,44,339,3,0.4032409678654909,0.5951731938434359,0.43778073860893363,0.10284543504351226,0.3324172455647794,3,10,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
47,251.72394453729626,236.8044497599164,44,339,3,0.4032409678654909,0.5951731938434359,0.43778073860893363,0.10284543504351226,0.3324172455647794,3,10,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,6
48,224.5260548481463,224.5260548481463,47,21,3,0.33581023285479344,0.725451936523761,0.5813115086030145,0.1454337758819343,0.6939470898597875,3,12,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,7
49,732.4803468402541,224.5260548481463,47,21,3,0.33581023285479344,0.725451936523761,0.5813115086030145,0.1454337758819343,0.6939470898597875,3,12,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,7
50,209.02596200612797,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
51,231.4188791624635,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
52,224.49764019744265,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
53,224.44896676824635,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
54,242.63159821871955,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
55,231.02129265447837,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
56,225.76606841595944,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
57,226.60381968252082,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
58,216.90112832177897,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
59,226.07219876969796,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
60,228.38090885868607,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
61,226.8511818195982,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
62,221.07400783790425,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
63,245.60588785223587,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
64,214.56860972199874,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
65,233.11436845323087,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
66,216.08189065165683,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
67,216.88518267805597,209.02596200612797,49,60,3,0.3530965080590414,0.9349548065604307,0.5937226146198802,0.14732832643703997,0.6844668435027763,3,13,2,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,7
68,207.85636659354418,207.85636659354418,67,137,7,0.16066700624557503,0.9932131685472608,0.9424871130861581,0.3636551784754419,0.9065466464501608,3,11,3,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
69,202.3246703218552,202.3246703218552,68,141,7,0.15059072671515844,0.9955021298280677,0.9211223147390947,0.415886031758988,0.9442855040229637,3,11,3,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
70,209.93515497485808,202.3246703218552,68,141,7,0.15059072671515844,0.9955021298280677,0.9211223147390947,0.415886031758988,0.9442855040229637,3,11,3,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
71,203.61235920824922,202.3246703218552,68,141,7,0.15059072671515844,0.9955021298280677,0.9211223147390947,0.415886031758988,0.9442855040229637,3,11,3,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
72,203.1897104304078,202.3246703218552,68,141,7,0.15059072671515844,0.9955021298280677,0.9211223147390947,0.415886031758988,0.9442855040229637,3,11,3,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
73,199.5510967275875,199.5510967275875,72,168,8,0.13564628961506364,0.8805910254279457,0.9961931005873462,0.46370177777993027,0.947052925889257,3,11,4,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
74,199.38227349888058,199.38227349888058,73,173,8,0.1283462050582898,0.8824022246843621,0.9990375410461295,0.4581983994636719,0.9478142674757368,3,11,4,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
75,201.4337704935192,199.38227349888058,73,173,8,0.1283462050582898,0.8824022246843621,0.9990375410461295,0.4581983994636719,0.9478142674757368,3,11,4,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
76,196.86353586551712,196.86353586551712,75,188,9,0.10189474569709764,0.8673120393793707,0.9567397977250615,0.47280737722871286,0.9652353383056743,3,11,4,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
77,199.47176244588763,196.86353586551712,75,188,9,0.10189474569709764,0.8673120393793707,0.9567397977250615,0.47280737722871286,0.9652353383056743,3,11,4,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
78,200.9908403230398,196.86353586551712,75,188,9,0.10189474569709764,0.8673120393793707,0.9567397977250615,0.47280737722871286,0.9652353383056743,3,11,4,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,10
79,193.77609121899903,193.77609121899903,78,179,9,0.10552515211969096,0.8764526588267393,0.9604216942319783,0.4953666871319927,0.964331374525707,0,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
80,186.63119369514516,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
81,193.29228386126297,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
82,197.2127687403028,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
83,197.4614233355432,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
84,196.49749405783666,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
85,203.35143875083682,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
86,203.07818982149357,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
87,196.93334946392395,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
88,198.97204559510703,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
89,198.27617514631018,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
90,225.9863379222729,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
91,210.15086547703712,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
92,196.9360073185013,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
93,196.7000138350853,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
94,202.84861534000987,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
95,198.11949853721507,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
96,212.48252403192484,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
97,197.6819645987183,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
98,187.94703998284206,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
99,187.84797836814533,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
100,198.0045173738422,186.63119369514516,79,176,9,0.1010126897357214,0.778595986976106,0.9055264456257043,0.5863353364378929,0.9833202646052877,1,10,4,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,13
101,185.86957188171283,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
102,190.33078973480812,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
103,192.37807249138882,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
104,194.584246978437,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
105,198.0378986072399,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
106,191.53765537365376,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
107,195.16285269981967,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
108,193.63564505681572,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
109,192.63279537541345,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
110,193.02856446283326,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
111,187.0237131959197,185.86957188171283,100,127,9,0.20097975888651848,0.7945797727269812,0.8790993626511705,0.6473697505586282,0.8798544324909123,1,9,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
112,185.83714256411605,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
113,190.5697242331551,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
114,194.38914385619847,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
115,187.4974685191776,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
116,189.5892544906068,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
117,192.8713285931788,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
118,192.8400881271523,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
119,187.4158656966002,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
120,188.42699322648193,185.83714256411605,111,128,10,0.22952371402272181,0.9429479419326954,0.9334199787695945,0.7578987804172204,0.7913530223344541,1,8,4,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,15
