iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
61,222.27551830407143,199.49074887249773,43,229,3,0.19491975732326958,0.7031302023261323,0.559468183723247,0.8849697724565221,0.8480494812567073,2,13,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,13
62,206.47213554585875,199.49074887249773,43,229,3,0.19491975732326958,0.7031302023261323,0.559468183723247,0.8849697724565221,0.8480494812567073,2,13,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,13
63,212.72824212397947,199.49074887249773,43,229,3,0.19491975732326958,0.7031302023261323,0.559468183723247,0.8849697724565221,0.8480494812567073,2,13,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,13
64,216.2553427261876,199.49074887249773,43,229,3,0.19491975732326958,0.7031302023261323,0.559468183723247,0.8849697724565221,0.8480494812567073,2,13,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,13
65,219.9625559787257,199.49074887249773,43,229,3,0.19491975732326958,0.7031302023261323,0.559468183723247,0.8849697724565221,0.8480494812567073,2,13,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,13
66,211.73095329950954,199.49074887249773,43,229,3,0.19491975732326958,0.7031302023261323,0.559468183723247,0.8849697724565221,0.8480494812567073,2,13,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,13
67,197.75723650744055,197.75723650744055,66,203,5,0.16364665014121843,0.7545665405054242,0.9378958721614337,0.8954275046963855,0.8541050673655679,3,11,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
68,240.00968276121716,197.75723650744055,66,203,5,0.16364665014121843,0.7545665405054242,0.9378958721614337,0.8954275046963855,0.8541050673655679,3,11,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
69,291.478861560887,197.75723650744055,66,203,5,0.16364665014121843,0.7545665405054242,0.9378958721614337,0.8954275046963855,0.8541050673655679,3,11,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
70,448.61336619827046,197.75723650744055,66,203,5,0.16364665014121843,0.7545665405054242,0.9378958721614337,0.8954275046963855,0.8541050673655679,3,11,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
71,245.53628061606096,197.75723650744055,66,203,5,0.16364665014121843,0.7545665405054242,0.9378958721614337,0.8954275046963855,0.8541050673655679,3,11,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
72,205.59655475489805,197.75723650744055,66,203,5,0.16364665014121843,0.7545665405054242,0.9378958721614337,0.8954275046963855,0.8541050673655679,3,11,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
73,189.4842987392143,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
74,203.1109620252353,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
75,212.32778311569388,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
76,196.79178995644344,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
77,204.26427539094098,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
78,211.2205720779606,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
79,207.2424335049135,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
80,203.41109261703272,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
81,217.57049293994177,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
82,200.162769032428,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
83,205.74184157846236,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
84,202.39134685881467,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
85,205.11779814244784,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
86,200.66699052085505,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
87,202.4317458436015,189.4842987392143,72,186,3,0.17544090122601713,0.6637859896200519,0.5772244091377049,0.9619536536933186,0.8147657760881172,2,10,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,11
