iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_param_24,best_param_25,best_param_26,best_param_27,best_selected_features_count
23,240.38938756036342,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
24,260.94686878109053,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
25,302.70855999293036,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
26,639.6441125680889,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
27,313.35951254758913,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
28,308.91449984116844,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
29,317.0978485865848,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
30,354.6618693787851,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
31,398.8024064386305,240.38938756036342,22,452,2,0.5513685082679778,0.4480712200988726,0.6199276385546606,0.5059903863893931,0.805226126251821,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
32,228.60621730460045,228.60621730460045,31,460,2,0.47463077977181917,0.7578095296502875,0.6364476097543297,0.4609188541326272,0.6999814577484037,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
33,230.4162916517994,228.60621730460045,31,460,2,0.47463077977181917,0.7578095296502875,0.6364476097543297,0.4609188541326272,0.6999814577484037,2,10,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
34,215.67164022922572,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
35,245.69155306629798,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
36,363.0787356362369,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
37,256.0909440500551,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
38,220.7259743390028,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
39,310.0489613549496,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
40,239.17891394589157,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
41,220.6101636184066,215.67164022922572,33,364,2,0.32194228254244195,0.6788288005155199,0.8540340591424396,0.46758209389473243,0.5476309335514669,2,11,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,12
42,214.06280019018854,214.06280019018854,41,97,3,0.2174988585941391,0.5921957982047293,0.87308662988312,0.2666781787360992,0.3487864443687269,1,13,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
43,215.26658266619359,214.06280019018854,41,97,3,0.2174988585941391,0.5921957982047293,0.87308662988312,0.2666781787360992,0.3487864443687269,1,13,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
44,234.3609279894001,214.06280019018854,41,97,3,0.2174988585941391,0.5921957982047293,0.87308662988312,0.2666781787360992,0.3487864443687269,1,13,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
45,214.38575810976548,214.06280019018854,41,97,3,0.2174988585941391,0.5921957982047293,0.87308662988312,0.2666781787360992,0.3487864443687269,1,13,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
46,213.295120932745,213.295120932745,45,163,3,0.17063654735415876,0.5355229149310279,0.7563233973375294,0.10558326925147178,0.3720499058208997,1,14,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
47,213.58241422771084,213.295120932745,45,163,3,0.17063654735415876,0.5355229149310279,0.7563233973375294,0.10558326925147178,0.3720499058208997,1,14,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
48,213.5559653690245,213.295120932745,45,163,3,0.17063654735415876,0.5355229149310279,0.7563233973375294,0.10558326925147178,0.3720499058208997,1,14,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
49,238.0108973610195,213.295120932745,45,163,3,0.17063654735415876,0.5355229149310279,0.7563233973375294,0.10558326925147178,0.3720499058208997,1,14,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8
50,212.13446511785494,212.13446511785494,49,75,4,0.12648761403600461,0.5240261558401539,0.6942112884024917,0.1889263843309842,0.2625280584967808,0,14,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
51,219.23067047910772,212.13446511785494,49,75,4,0.12648761403600461,0.5240261558401539,0.6942112884024917,0.1889263843309842,0.2625280584967808,0,14,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
52,214.03602267391048,212.13446511785494,49,75,4,0.12648761403600461,0.5240261558401539,0.6942112884024917,0.1889263843309842,0.2625280584967808,0,14,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
53,212.02386088573567,212.02386088573567,52,85,5,0.15573694450291048,0.44638482370391985,0.7117820392479263,0.16116846038880164,0.3422031295128852,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
54,200.49399801568063,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
55,936.1471953744729,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
56,232.84502277094433,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
57,215.96731153063902,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
58,550.0399639741802,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
59,220.69524421866802,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
60,225.81756593840365,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
61,221.9250193987058,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
62,209.9068747031345,200.49399801568063,53,73,5,0.13207782059867829,0.4330465069324442,0.6951459721654618,0.17321742381805957,0.23388364083585,0,15,2,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
63,200.10702383178378,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
64,202.59813826083794,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
65,203.9180058606547,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
66,210.16714687760955,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
67,212.64671233843714,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
68,215.43100740185733,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
69,215.0685871445504,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
70,217.40415095685375,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
71,222.60625707236454,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
72,210.5080968643468,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
73,215.07719150353512,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
74,229.3468110884919,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
75,205.17513813727624,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
76,242.56488912675792,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
77,252.21276755634992,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
78,238.5287494811223,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
79,229.90783873495948,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
80,232.2167117414527,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
81,258.6007792598513,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
82,208.80557733565698,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
83,210.0238334523693,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
84,209.2310419148449,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
85,219.98117463733,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
86,213.5851923662217,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
87,209.64638414417777,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
88,206.86577819155372,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
89,243.24848162149726,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
90,276.53203834517086,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
91,225.65469045501206,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
92,210.4614333516916,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
93,210.72294439952904,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
94,217.6385457842206,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
95,220.92734650533595,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
96,249.01967338432334,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
97,202.78019388997757,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
98,228.27731372895724,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
99,204.13393701669702,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
100,205.25380055277344,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
101,206.57853486927448,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
102,223.70000469900117,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
103,207.99896618026926,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
104,211.75105021603363,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
105,214.4287755595728,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
106,217.61180419485265,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
107,217.18237079542112,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
108,215.96512029395453,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
109,217.39252074390743,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
110,220.18590206265884,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
111,245.51467388719342,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
112,214.4079355507583,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
113,362.73760652237354,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
114,222.0317506135196,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
115,205.5281237892901,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
116,210.0015016331952,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
117,201.86578552245444,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
118,359.9110030595318,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
119,208.05479142852383,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
120,205.7890756731287,200.10702383178378,62,116,5,0.11220556684387115,0.40398176977952904,0.7027982184399889,0.26361805488285484,0.28005526253017005,0,15,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,9
