iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_selected_features_count
20,191.0115037363484,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
21,266.9290829049877,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
22,184.92665335847778,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
23,190.4894685101111,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
24,185.50628984760914,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
25,192.23405936679336,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
26,190.33994936599134,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
27,189.6128081990797,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
28,191.5527050756978,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
29,201.4427954950986,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
30,257.4356005994283,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
31,185.00912213298685,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
32,189.28693788386627,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
33,183.60890486075132,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
34,187.12064507608466,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
35,197.6042929157334,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
36,208.77112101645133,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
37,184.0085903881328,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
38,218.34497809725733,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
39,188.35892515521908,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
40,184.29612163499405,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
41,252.56896199078798,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
42,185.80750179209613,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
43,189.35321631753348,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
44,202.32038240752618,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
45,195.83202576432802,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
46,205.63893482342536,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
47,188.97582544765987,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
48,298.11703994096666,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
49,191.6196786272047,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
50,192.9744231285975,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
51,183.43568224759755,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
52,251.01308508380828,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
53,183.6179814508836,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
54,183.24831358005252,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
55,195.3900725043669,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
56,210.7920264644724,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
57,186.81146984080672,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
58,185.41594167358616,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
59,203.97139393894025,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
60,196.2137940401054,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
61,214.60793637335598,182.2067083415809,15,0.010643453737914147,70,25,0.4160532999953163,0.7025013536817073,857,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,12
62,181.617677323637,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
63,198.60874645330168,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
64,187.22396238598984,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
65,181.81762155771213,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
66,194.52096483254596,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
67,182.54074131977336,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
68,184.2098281788372,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
69,185.3966809576973,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
70,232.7348785349622,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
71,193.64981781585385,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
72,183.4593805835808,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
73,197.36546730988508,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
74,187.4833142762874,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
75,182.80557889697576,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
76,186.6415038433712,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
77,196.62922837439348,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
78,222.22777166965878,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
79,182.43512466861003,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
80,182.3317241735331,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
81,183.5136874178156,181.617677323637,61,0.014012594491555844,93,24,0.23037916279114856,0.5492760953091655,414,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,11
82,181.33105674251166,181.33105674251166,81,0.027044298096221664,53,10,0.12280962150354423,0.634211965071516,347,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
83,182.43034294562227,181.33105674251166,81,0.027044298096221664,53,10,0.12280962150354423,0.634211965071516,347,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
84,183.84505912856545,181.33105674251166,81,0.027044298096221664,53,10,0.12280962150354423,0.634211965071516,347,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
85,182.48135041030827,181.33105674251166,81,0.027044298096221664,53,10,0.12280962150354423,0.634211965071516,347,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
86,182.6039701054222,181.33105674251166,81,0.027044298096221664,53,10,0.12280962150354423,0.634211965071516,347,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
87,179.28143587599052,179.28143587599052,86,0.036141147961146924,56,6,0.18395149481879897,0.6363020552385805,217,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
88,180.5055395291477,179.28143587599052,86,0.036141147961146924,56,6,0.18395149481879897,0.6363020552385805,217,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
89,179.36235738289037,179.28143587599052,86,0.036141147961146924,56,6,0.18395149481879897,0.6363020552385805,217,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
90,197.58050025626912,179.28143587599052,86,0.036141147961146924,56,6,0.18395149481879897,0.6363020552385805,217,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
91,182.23775333064788,179.28143587599052,86,0.036141147961146924,56,6,0.18395149481879897,0.6363020552385805,217,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,10
92,178.44013782378994,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
93,182.48757017873962,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
94,192.37681235901502,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
95,182.36444207499562,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
96,188.1963875152525,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
97,179.22614763929838,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
98,183.53390185053885,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
99,181.3870945157446,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
100,208.2658324266466,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
101,191.3615916565572,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
102,190.86987570887248,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
103,187.80094730888337,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
104,185.21558534682924,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
105,182.69618638587542,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
106,197.82176199073598,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
107,185.53813691250906,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
108,201.81983048975275,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
109,208.11224713675742,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
110,181.09496026908164,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
111,183.51132019757765,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
112,185.93792315084968,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
113,229.3468887923361,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
114,192.6197079634345,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
115,180.61346011246755,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
116,241.09881662701025,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
117,188.43300574005016,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
118,188.81963250226983,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
119,184.98202046046657,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
120,185.90165062268298,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
121,184.47724064662296,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
122,180.2941297958238,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
123,181.9474492464022,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
124,182.99481626409,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
125,182.97565657676773,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
126,180.60621149738273,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
127,179.63048540006523,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
128,180.9959436233476,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
129,179.80293299665178,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
130,180.73349487772992,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
131,181.50124118190274,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
132,179.45393424175302,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
133,181.19352573707368,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
134,180.25829188144866,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
135,180.36949670843228,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
136,181.8094360736935,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
137,182.0614021644444,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
138,181.37776901106378,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
139,180.8263786272759,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
140,182.60925831703946,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
141,182.33245513000784,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
142,178.87703731565227,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
143,189.37338233816337,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
144,181.06401685049065,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
145,179.76235031442732,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
146,204.7992880049923,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
147,184.49718635445439,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
148,182.065993695078,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
149,181.2953505741295,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
150,180.55942996368347,178.44013782378994,91,0.04595063247520581,50,6,0.17995335225642786,0.6357783309937071,115,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,9
