iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_selected_features_count
29,187.25947988084104,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
30,210.66598363689687,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
31,201.20919151546173,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
32,190.83563093130905,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
33,187.43202171390777,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
34,192.17037330970027,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
35,192.0679068122449,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
36,182.80717934515042,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
37,228.65973995558858,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
38,211.9182513731708,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
39,234.25612428633647,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
40,184.48869662180715,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
41,246.54723261190668,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
42,186.50751591311794,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
43,187.01902385031264,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
44,185.04459476428337,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
45,190.9005737454033,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
46,187.9567155972909,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
47,187.6763280913957,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
48,187.44466775023156,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
49,216.13075554947198,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
50,188.57443770460566,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
51,186.67649592939733,182.72130753375956,27,0.050016574853774594,51,48,0.3967076122641864,0.6981163678992349,116,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,10
52,182.21961410289273,182.21961410289273,51,0.016669488607434477,64,28,0.14946791284330124,0.5273447911290059,451,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
53,182.44746498314106,182.21961410289273,51,0.016669488607434477,64,28,0.14946791284330124,0.5273447911290059,451,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
54,181.15511872276687,181.15511872276687,53,0.014490546669843781,65,28,0.4170651451466784,0.5132535575818978,489,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
55,184.28720569403467,181.15511872276687,53,0.014490546669843781,65,28,0.4170651451466784,0.5132535575818978,489,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
56,180.34171095423645,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
57,183.28834784626758,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
58,185.72864206740175,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
59,203.46700300806137,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
60,198.77186488441217,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
61,188.9716714339901,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
62,181.71089185010825,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
63,180.7820268705594,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
64,180.5769323393725,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
65,211.2355403941887,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
66,183.24748633662037,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
67,181.03310015861555,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
68,199.4382677009554,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
69,198.4855957670848,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
70,192.90997665342297,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
71,185.58323311964224,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
72,182.2577986298514,180.34171095423645,55,0.01055791318296697,73,29,0.34335351350858173,0.530077140125597,494,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
73,180.25149928693435,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
74,183.70452883648866,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
75,182.02427818366994,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
76,185.0560252166497,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
77,195.74821907908978,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
78,202.63812291362478,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
79,184.2153312905334,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
80,185.22113693102355,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
81,193.61564274734778,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
82,182.77123491578882,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
83,182.31058133109912,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
84,186.44897855825084,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
85,186.4376932280946,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
86,221.84324038936643,180.25149928693435,72,0.015096759067977705,80,24,0.3033353912194948,0.5021118330181941,420,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
87,180.05846162331602,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
88,180.8282544673249,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
89,186.6792563415547,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
90,192.18113657067386,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
91,192.0711661795506,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
92,182.68721063183088,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
93,182.87927877012024,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
94,185.61932944309643,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
95,201.59813235218425,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
96,191.07483411108194,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
97,188.06025049012695,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
98,185.23119948015812,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
99,186.13786252605922,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
100,186.25468910969732,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
101,213.53238096216228,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
102,183.98723259102354,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
103,182.82533702424925,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
104,184.23800095512223,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
105,182.52692540992203,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
106,186.27846362614272,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
107,182.57319448811594,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
108,182.02478058145783,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
109,193.25411174477614,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
110,182.20147975212876,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
111,193.47342009437858,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
112,181.69833610982454,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
113,185.30090560502342,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
114,181.66684545109766,180.05846162331602,86,0.015435361041810411,70,31,0.4331829075927266,0.5638736729027168,404,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
115,179.73434206688194,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
116,186.09584895880317,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
117,183.16021477205013,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
118,191.17434760037966,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
119,187.45757934568837,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
120,181.29682656190073,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
121,184.53525174165824,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
122,179.95908988144257,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
123,180.50546538499987,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
124,194.46339649431727,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
125,182.58084585118658,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
126,186.33437105910846,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
127,180.86494672997065,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
128,185.83573454215784,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
129,180.99785324245005,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
130,189.37112794106514,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
131,189.9967670561904,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
132,180.99237871598535,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
133,180.54777740585465,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
134,180.72725330475063,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
135,182.26066826278745,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
136,181.14194312788553,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
137,181.76935449738585,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
138,186.24314449879208,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
139,184.6956799095119,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
140,180.50492381955394,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
141,203.44243382250073,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
142,180.44748097953246,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
143,183.8738627850501,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
144,180.83695648735548,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
145,187.32894752606865,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
146,182.89200018129935,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
147,180.86192073186473,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
148,184.18693437589826,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
149,182.93944444838218,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
150,187.31857445910737,179.73434206688194,114,0.01010053416042597,83,32,0.3310161584056174,0.5684648670391381,550,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,11
