iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_selected_features_count
12,218.4692100611206,189.99399837341912,5,0.05257494101980068,58,12,0.8040071361914004,0.8712780635005841,130,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,10
13,199.14962471477344,189.99399837341912,5,0.05257494101980068,58,12,0.8040071361914004,0.8712780635005841,130,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,10
14,197.6311497489551,189.99399837341912,5,0.05257494101980068,58,12,0.8040071361914004,0.8712780635005841,130,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,10
15,254.51171880032032,189.99399837341912,5,0.05257494101980068,58,12,0.8040071361914004,0.8712780635005841,130,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,10
16,183.57250554257988,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
17,199.3449117015242,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
18,311.0020836307335,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
19,222.79563278586738,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
20,190.75473011009143,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
21,312.41853997299893,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
22,193.96070435978774,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
23,190.41216868508667,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
24,191.45077399153843,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
25,198.4163314015776,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
26,189.71557645050993,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
27,192.3130433114862,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
28,196.2561702142074,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
29,198.01794796418227,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
30,208.6863261305264,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
31,198.2604823245319,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
32,191.92082616492536,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
33,193.3282843239129,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
34,187.05943610636567,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
35,238.40546003628006,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
36,186.82303290316372,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
37,195.1672852213565,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
38,198.93844470208955,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
39,189.77022278394645,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
40,186.2967000631238,183.57250554257988,15,0.040910340990903266,55,24,0.880178145825585,0.561598216169267,702,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,14
41,183.53788438833672,183.53788438833672,40,0.022657069595000762,72,31,0.4792981793284684,0.6334837363729653,689,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
42,181.70861717844662,181.70861717844662,41,0.017139631574242285,70,31,0.4789462516455749,0.6395830857668013,689,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
43,183.12501219779747,181.70861717844662,41,0.017139631574242285,70,31,0.4789462516455749,0.6395830857668013,689,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
44,182.22567683122332,181.70861717844662,41,0.017139631574242285,70,31,0.4789462516455749,0.6395830857668013,689,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
45,180.1228185691898,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
46,182.14144448899594,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
47,181.7983952288483,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
48,181.61049781833694,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
49,182.4192253048196,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
50,226.5209110402116,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
51,210.19000872436536,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
52,182.78528779764778,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
53,186.26872785370708,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
54,181.2395265075064,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
55,181.61805920428077,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
56,219.29610622957557,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
57,186.3973946859691,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
58,186.07797231691845,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
59,193.7099734942781,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
60,192.25608592651676,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
61,199.0853308431508,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
62,182.4438065348957,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
63,183.83205126008428,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
64,182.99064272165248,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
65,185.61894257440488,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
66,181.13265687578615,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
67,185.26932712936153,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
68,181.43146612090175,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
69,185.5735354724446,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
70,185.65830366709832,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
71,181.7490292632285,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
72,183.54260782672236,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
73,183.52687022236776,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
74,181.17067306602877,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
75,184.622204181556,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
76,182.6467691508213,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
77,182.73171379791467,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
78,184.12136819917816,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
79,188.0306083323147,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
80,186.2581133959184,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
81,186.79801784472536,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
82,181.3952179230755,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
83,183.33411470711138,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
84,182.37719945075176,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
85,185.09463972485574,180.1228185691898,44,0.012405890633334353,68,36,0.459533765572165,0.5738292097687345,708,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
86,178.95929664304296,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
87,180.5544841579928,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
88,184.9980687862763,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
89,199.4029180917025,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
90,205.8588839233457,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
91,185.02108279260423,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
92,181.39781245840413,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
93,180.2391684673645,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
94,183.41683496057,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
95,181.94431869179496,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
96,180.0363290030313,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
97,185.46842586522055,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
98,181.74410124092987,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
99,184.68553451058207,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
100,192.77499979646865,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
101,185.34278400035996,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
102,181.92132780482348,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
103,181.29240209478945,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
104,183.73851450810474,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
105,184.90439811571807,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
106,183.80965037199866,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
107,186.3249647175965,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
108,187.23180022632073,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
109,184.2217889575171,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
110,188.61594210668827,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
111,328.56696429856083,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
112,179.81005583335244,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
113,181.655357545559,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
114,181.04283704807264,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
115,183.6428514187859,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
116,182.2407578219529,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
117,184.44081214987096,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
118,182.56265926622228,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
119,185.07704178331295,178.95929664304296,85,0.010124573757153728,82,39,0.19460590330361813,0.6157635695265476,782,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
120,178.68204113169259,178.68204113169259,119,0.010081330553482162,96,49,0.22577772199873303,0.5880758093764903,669,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
121,181.82129303352988,178.68204113169259,119,0.010081330553482162,96,49,0.22577772199873303,0.5880758093764903,669,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
122,178.45907344893732,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
123,181.1145277459858,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
124,180.53690569449458,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
125,183.21261740474307,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
126,179.85884366396647,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
127,181.17304413011928,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
128,184.10498567060486,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
129,183.65610545138819,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
130,205.81017682880102,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
131,182.9100342999275,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
132,180.14716031127202,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
133,180.71009929442596,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
134,180.85569732935517,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
135,181.18495943537673,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
136,184.0977363112479,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
137,180.31812884384235,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
138,183.483512002402,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
139,195.80075712460965,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
140,182.9505399693971,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
141,185.53082893466888,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
142,180.10435899433335,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
143,180.30625903367027,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
144,180.9068155545468,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
145,183.1254453118985,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
146,179.48089798783164,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
147,181.6881706550272,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
148,181.14882980767592,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
149,184.35695861244355,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
150,196.00324725902263,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
151,182.56795203721222,178.45907344893732,121,0.01044780712245222,96,49,0.19835164735971839,0.5483649734103403,675,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,14
