iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5,best_param_6,best_param_7,best_param_8,best_param_9,best_param_10,best_param_11,best_param_12,best_param_13,best_param_14,best_param_15,best_param_16,best_param_17,best_param_18,best_param_19,best_param_20,best_param_21,best_param_22,best_param_23,best_selected_features_count
23,190.64002469570798,186.26467811187155,6,0.021366110983380572,97,37,0.37226630125035487,0.8431352438485156,694,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,9
24,184.6563446606368,184.6563446606368,23,0.08158834001576705,66,60,0.5382355331907073,0.3514873287039211,995,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
25,184.10533189825424,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
26,192.6094706034808,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
27,184.74763589222482,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
28,195.29178024402393,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
29,186.2029084629409,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
30,234.1480874114015,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
31,260.45033982093224,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
32,185.74843280369058,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
33,185.05551217137733,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
34,215.6251668013803,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
35,197.33389172985628,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
36,209.46520991522962,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
37,221.2375466960881,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
38,200.03289611661103,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
39,207.63090284911576,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
40,195.9082821736214,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
41,211.81704424765297,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
42,185.8524573195343,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
43,195.5028520006667,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
44,188.39386107419432,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
45,188.0105402817604,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
46,196.08778001693398,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
47,196.04891307976294,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
48,206.51906455874413,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
49,213.9053864783121,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
50,314.7157728661258,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
51,208.21562750717763,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
52,185.6168894126288,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
53,184.3246815532799,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
54,184.83340362570576,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
55,194.98595800661738,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
56,197.1437209917625,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
57,187.63556432039306,184.10533189825424,24,0.06230980910091906,65,64,0.3805057397084084,0.34797197810524977,977,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,16
58,183.31622726401358,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
59,211.7131330839455,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
60,193.76683702234217,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
61,222.264122570818,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
62,188.4239688417233,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
63,188.50920804356542,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
64,188.9704945699894,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
65,188.3393524174615,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
66,189.6723908264936,183.31622726401358,57,0.020361798473694237,76,64,0.5456368543891258,0.4327341346041541,747,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,13
67,181.32846194874801,181.32846194874801,66,0.026887388918196115,81,62,0.638850179212918,0.615884975692217,964,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,15
68,179.1896256920983,179.1896256920983,67,0.014985488895305337,80,60,0.832962545474881,0.6763913806211721,762,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,14
69,186.02899778941077,179.1896256920983,67,0.014985488895305337,80,60,0.832962545474881,0.6763913806211721,762,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,14
70,179.83032592462115,179.1896256920983,67,0.014985488895305337,80,60,0.832962545474881,0.6763913806211721,762,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,14
71,179.68539031647305,179.1896256920983,67,0.014985488895305337,80,60,0.832962545474881,0.6763913806211721,762,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,14
72,180.62710296697733,179.1896256920983,67,0.014985488895305337,80,60,0.832962545474881,0.6763913806211721,762,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,14
73,179.55942569528617,179.1896256920983,67,0.014985488895305337,80,60,0.832962545474881,0.6763913806211721,762,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,14
74,179.22016974447635,179.1896256920983,67,0.014985488895305337,80,60,0.832962545474881,0.6763913806211721,762,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,14
75,179.1682984883709,179.1682984883709,74,0.011271390641389425,82,50,0.9483894883821912,0.6203875151085181,512,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,10
76,178.73780326933868,178.73780326933868,75,0.010020558766349153,82,51,0.9393669116983154,0.6315885911816052,504,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,10
77,178.87061445121455,178.73780326933868,75,0.010020558766349153,82,51,0.9393669116983154,0.6315885911816052,504,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,10
78,179.85295714912826,178.73780326933868,75,0.010020558766349153,82,51,0.9393669116983154,0.6315885911816052,504,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,10
79,176.57694236697964,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
80,196.98733181952608,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
81,180.41244061584803,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
82,180.90454872411158,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
83,181.23406859913317,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
84,187.69324353246878,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
85,176.93535858787166,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
86,181.54079476000766,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
87,181.95309034858275,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
88,186.958026602536,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
89,176.99122291467458,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
90,179.0951867374711,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
91,181.89637332571564,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
92,177.5610086792669,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
93,181.99952658973012,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
94,179.03330113581688,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
95,183.0142195512182,176.57694236697964,78,0.010577917748790995,96,44,0.9836244748504208,0.760395552316079,524,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
96,175.8307291363035,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
97,177.53834363902976,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
98,181.6958216328552,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
99,181.91478416981437,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
100,184.19982252052097,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
101,224.50249296166265,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
102,178.6904295517982,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
103,180.69688397220887,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
104,182.25875433850504,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
105,177.73899436210795,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
106,179.82502721405615,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
107,182.19000264068904,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
108,216.83017611176436,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
109,176.49840123752568,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
110,180.82445124058927,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
111,178.1906618146352,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
112,185.10795272579242,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
113,179.56266907816052,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
114,189.8934295443005,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
115,186.2084259369272,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
116,178.03187649149913,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
117,178.6701672703697,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
118,179.4547213825872,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
119,185.36312559043253,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
120,186.61514931007167,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
121,197.88198519977843,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
122,177.03090398191574,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
123,179.22888500237252,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
124,178.82858661010545,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
125,177.43523436417036,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
126,179.92482448083874,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
127,179.74017389888894,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
128,177.4632016877731,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
129,185.74567455549598,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
130,179.5551417585516,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
131,181.34593463398022,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
132,179.00223871440502,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
133,178.45424261033875,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
134,178.2935065045694,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
135,185.94103610164888,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
136,185.34592706722123,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
137,188.03534550307646,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
138,205.81553039712674,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
139,181.18212675273693,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
140,183.61184835068215,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
141,177.8227811527491,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
142,179.28660201809754,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
143,177.42676851656876,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
144,177.93892720803595,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
145,177.71278227918066,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
146,178.88189919361992,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
147,179.8269491754717,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
148,178.50417296563745,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
149,193.47617696189147,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
150,212.24701206867277,175.8307291363035,95,0.021443079928881725,95,32,0.9188556235633466,0.7978219320701774,297,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,9
