iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5
1,255.60018627623947,255.60018627623947,0,0.1759515865304451,97,56,0.5777701224000391,0.3094554951795616,110
2,199.8311858747273,199.8311858747273,1,0.09178907547557319,41,34,0.5305526162221622,0.5998208264400974,589
3,208.19008890028098,199.8311858747273,1,0.09178907547557319,41,34,0.5305526162221622,0.5998208264400974,589
4,223.12109022812663,199.8311858747273,1,0.09178907547557319,41,34,0.5305526162221622,0.5998208264400974,589
5,200.23385935106108,199.8311858747273,1,0.09178907547557319,41,34,0.5305526162221622,0.5998208264400974,589
6,191.7106212125356,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
7,271.7578157827078,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
8,203.00720795963187,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
9,249.61251733027424,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
10,198.7558760473215,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
11,196.73404165180176,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
12,197.22530723442296,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
13,197.49093133656575,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
14,196.08090389064776,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
15,195.57752689565632,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
16,198.81134181944685,191.7106212125356,5,0.015459089303026126,36,26,0.7877441182293641,0.9449235219796945,388
17,191.29398470937213,191.29398470937213,16,0.011480956968372827,54,10,0.8000643643339334,0.6640465398775521,296
18,187.4559958032549,187.4559958032549,17,0.033771579716695393,55,11,0.7939686787733026,0.6823054890194364,117
19,186.82263327549182,186.82263327549182,18,0.06843290499288497,58,13,0.7930317191135396,0.651246475025193,108
20,191.14531146915698,186.82263327549182,18,0.06843290499288497,58,13,0.7930317191135396,0.651246475025193,108
21,199.0071875046286,186.82263327549182,18,0.06843290499288497,58,13,0.7930317191135396,0.651246475025193,108
22,191.49961832238762,186.82263327549182,18,0.06843290499288497,58,13,0.7930317191135396,0.651246475025193,108
23,190.12577982860958,186.82263327549182,18,0.06843290499288497,58,13,0.7930317191135396,0.651246475025193,108
24,186.17413169297288,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
25,194.16037175552813,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
26,187.22894486666158,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
27,193.28586539683377,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
28,187.59440359993434,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
29,191.5668847083512,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
30,198.84486002371926,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
31,186.71976047776695,186.17413169297288,23,0.03387073313633025,81,44,0.6026847312789362,0.671332961374314,189
32,186.02128985959902,186.02128985959902,31,0.03836112449099552,93,26,0.7307678421812774,0.5484170191791251,144
33,185.7800154319617,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
34,191.49398755113145,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
35,194.96796068555847,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
36,198.00253764159157,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
37,230.89886648642943,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
38,197.16235896212848,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
39,195.74495606294948,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
40,198.7887427453238,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
41,195.82038722011356,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
42,193.52235673820056,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
43,189.40581049739205,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
44,191.82287848870752,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
45,186.17172241532634,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
46,189.19941846462532,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
47,363.66002753014345,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
48,237.02690897542487,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
49,196.7888164807368,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
50,189.92416048620376,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
51,195.40579735749552,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
52,189.24016805923094,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
53,195.83789232514664,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
54,198.5979898554966,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
55,195.04298769752188,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
56,193.49476789402388,185.7800154319617,32,0.041352103165043425,90,25,0.5380119723807677,0.5539794626880576,144
57,185.45362973927158,185.45362973927158,56,0.0505752640839143,93,15,0.5699529111772119,0.6310134866588659,100
58,190.03391445596662,185.45362973927158,56,0.0505752640839143,93,15,0.5699529111772119,0.6310134866588659,100
59,196.1780156078892,185.45362973927158,56,0.0505752640839143,93,15,0.5699529111772119,0.6310134866588659,100
