iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5
1,198.0051587372409,198.0051587372409,0,0.15655092222068176,4,41,0.7739234942847507,0.5486563110723314,302
2,194.7728185741258,194.7728185741258,1,0.04763194430432856,77,12,0.17950583275660925,0.7168238365310176,959
3,186.11641787864906,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
4,206.16733122760164,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
5,200.93686677199838,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
6,285.5141931146837,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
7,198.7369669786762,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
8,200.65022875172963,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
9,195.32794136958893,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
10,197.9799584222245,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
11,193.94038476036224,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
12,199.31868856724464,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
13,202.05239769509876,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
14,193.85920257208983,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
15,187.48724752766486,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
16,186.7121013183541,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
17,187.36042162449368,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
18,198.96353796940588,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
19,188.25382573489787,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
20,278.6190940864004,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
21,229.30243818132172,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
22,187.95073952108814,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
23,190.75066930140503,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
24,194.94320124929453,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
25,187.0941594062433,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
26,196.7780986229731,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
27,196.131542650644,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
28,189.0532897754203,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
29,193.41829776664252,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
30,194.04596244133396,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
31,196.86696647777651,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
32,191.65878376312853,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
33,188.63942320590692,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
34,196.16529532283857,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
35,201.21888760869058,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
36,191.13356620120993,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
37,196.74205254557185,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
38,196.5937689766199,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
39,195.8826031753161,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
40,228.50609156917574,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
41,195.32283253411967,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
42,186.640668246919,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
43,194.12102034176695,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
44,201.04177529875585,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
45,187.97068410050724,186.11641787864906,2,0.010750170602303747,52,53,0.6512734601464494,0.7495797856886196,362
46,183.70115945054778,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
47,194.3370744736586,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
48,189.95966924268916,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
49,184.9183876057848,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
50,184.33660570851828,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
51,185.51498451478963,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
52,185.75214391455947,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
53,194.94936765403654,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
54,185.34805761815954,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
55,185.24287425920465,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
56,188.73467730896164,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
57,186.39164224276382,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
58,191.32112444479236,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
59,199.30150338071917,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
60,189.70329324704744,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
61,198.91017863814426,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
62,185.30251371158454,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
63,184.184300604615,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
64,185.5959550174421,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
65,194.37107655312244,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
66,184.06071143219336,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
67,184.14954906803686,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
68,184.00873306781727,183.70115945054778,45,0.010307411087238334,88,44,0.5410651993179265,0.7047867665131711,438
69,183.63785131249398,183.63785131249398,68,0.017651385072067965,80,52,0.9616473112341222,0.7750426889973095,304
70,185.38033485840683,183.63785131249398,68,0.017651385072067965,80,52,0.9616473112341222,0.7750426889973095,304
71,184.43538284302213,183.63785131249398,68,0.017651385072067965,80,52,0.9616473112341222,0.7750426889973095,304
72,186.22342239246987,183.63785131249398,68,0.017651385072067965,80,52,0.9616473112341222,0.7750426889973095,304
73,184.091764657385,183.63785131249398,68,0.017651385072067965,80,52,0.9616473112341222,0.7750426889973095,304
74,186.96581362273903,183.63785131249398,68,0.017651385072067965,80,52,0.9616473112341222,0.7750426889973095,304
75,184.3724000901847,183.63785131249398,68,0.017651385072067965,80,52,0.9616473112341222,0.7750426889973095,304
