iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5
1,196.83626856334345,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
2,199.95639386234794,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
3,217.2990757912662,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
4,216.94479768266154,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
5,203.66593985728014,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
6,199.6614331851413,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
7,201.31965927084923,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
8,206.82835729230115,196.83626856334345,0,0.024498574981051863,79,29,0.7511186600478471,0.9801905607969424,585
9,195.1343554175443,195.1343554175443,8,0.044285807648509506,75,28,0.48380821541644814,0.6709418817704549,571
10,204.51895751089492,195.1343554175443,8,0.044285807648509506,75,28,0.48380821541644814,0.6709418817704549,571
11,187.94790590875468,187.94790590875468,10,0.046442240077625714,94,56,0.12325018289997408,0.9004090373113911,157
12,241.10540597309185,187.94790590875468,10,0.046442240077625714,94,56,0.12325018289997408,0.9004090373113911,157
13,193.94241779161703,187.94790590875468,10,0.046442240077625714,94,56,0.12325018289997408,0.9004090373113911,157
14,188.157946366009,187.94790590875468,10,0.046442240077625714,94,56,0.12325018289997408,0.9004090373113911,157
15,187.86198443998944,187.86198443998944,14,0.07490492391492862,94,50,0.2819284263564914,0.8352094183301679,102
16,199.34473627231955,187.86198443998944,14,0.07490492391492862,94,50,0.2819284263564914,0.8352094183301679,102
17,193.60481278214533,187.86198443998944,14,0.07490492391492862,94,50,0.2819284263564914,0.8352094183301679,102
18,298.8750525121149,187.86198443998944,14,0.07490492391492862,94,50,0.2819284263564914,0.8352094183301679,102
19,198.46202101905678,187.86198443998944,14,0.07490492391492862,94,50,0.2819284263564914,0.8352094183301679,102
20,186.30034373885903,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
21,195.9549044306412,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
22,197.75036960175152,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
23,187.3271080851612,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
24,195.2386716670626,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
25,188.6607446695184,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
26,192.5032268174693,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
27,196.09631836599135,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
28,197.22766005177354,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
29,195.91983675512583,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
30,196.21052767892695,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
31,194.13670481290833,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
32,189.51304468630687,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
33,296.30664066610876,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
34,191.97250014757867,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
35,192.1800176579652,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
36,189.59763675347727,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
37,196.33124558630033,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
38,193.30948602591346,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
39,205.91841616742929,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
40,198.03280869620585,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
41,197.69807965478415,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
42,189.91820865286576,186.30034373885903,19,0.0727865104271857,62,46,0.3994368410778729,0.7856369214241888,104
43,186.18731218507048,186.18731218507048,42,0.0686855605582692,84,61,0.185342367174555,0.7553296328703932,103
44,191.40284534846685,186.18731218507048,42,0.0686855605582692,84,61,0.185342367174555,0.7553296328703932,103
45,196.83967692177686,186.18731218507048,42,0.0686855605582692,84,61,0.185342367174555,0.7553296328703932,103
46,185.3675325437046,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
47,192.52310024028475,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
48,186.66917528850396,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
49,191.2181006330087,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
50,195.3425172950272,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
51,190.40529746531868,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
52,189.52781006350656,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
53,186.41826412031162,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
54,190.56746032145625,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
55,192.84594800753788,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
56,272.7084342200589,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
57,194.26960786959359,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
58,190.4560904644664,185.3675325437046,45,0.048530741870281224,95,54,0.344950353304989,0.8515072037557829,107
