iteration,fitness,best_so_far,best_trial_number,best_param_0,best_param_1,best_param_2,best_param_3,best_param_4,best_param_5
1,288.01864293909233,288.01864293909233,0,0.1796434287728403,34,53,0.13752696315272492,0.19689101194237116,636
2,203.83067871120562,203.83067871120562,1,0.1106652988166361,43,23,0.6602674889764811,0.4943272834979867,763
3,198.614041580809,198.614041580809,2,0.10842691827986106,59,42,0.9912018442360747,0.8378723772296572,472
4,206.0035697727541,198.614041580809,2,0.10842691827986106,59,42,0.9912018442360747,0.8378723772296572,472
5,200.2066737394876,198.614041580809,2,0.10842691827986106,59,42,0.9912018442360747,0.8378723772296572,472
6,202.53238409065207,198.614041580809,2,0.10842691827986106,59,42,0.9912018442360747,0.8378723772296572,472
7,200.88017302701869,198.614041580809,2,0.10842691827986106,59,42,0.9912018442360747,0.8378723772296572,472
8,191.77699277862095,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
9,244.3835432400414,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
10,196.33340247113065,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
11,208.30287213324402,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
12,200.19050211112358,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
13,200.65398597229932,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
14,268.79293592556536,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
15,196.16350239721254,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
16,196.05655856347457,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
17,195.03391909691845,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
18,229.01781474085496,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
19,196.5010562165585,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
20,205.63317375801927,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
21,287.0567839878132,191.77699277862095,7,0.08716048125109396,99,30,0.43642759069031767,0.7386657455522819,174
22,190.99696198251357,190.99696198251357,21,0.04924689939306724,48,27,0.5955841400981673,0.7254603781726601,238
23,211.5257352353526,190.99696198251357,21,0.04924689939306724,48,27,0.5955841400981673,0.7254603781726601,238
24,187.51628308781613,187.51628308781613,23,0.061239621098914135,30,29,0.5097000020677334,0.5881177304361361,125
25,187.60913610946974,187.51628308781613,23,0.061239621098914135,30,29,0.5097000020677334,0.5881177304361361,125
26,195.857584865236,187.51628308781613,23,0.061239621098914135,30,29,0.5097000020677334,0.5881177304361361,125
27,187.365630768789,187.365630768789,26,0.04403036249996525,44,48,0.4910561930048052,0.5405963974487067,101
28,186.91737406158575,186.91737406158575,27,0.08182683548978956,40,63,0.49974272734728314,0.5391578931689294,106
29,191.4019293062901,186.91737406158575,27,0.08182683548978956,40,63,0.49974272734728314,0.5391578931689294,106
30,203.45864697490435,186.91737406158575,27,0.08182683548978956,40,63,0.49974272734728314,0.5391578931689294,106
31,198.00379918391485,186.91737406158575,27,0.08182683548978956,40,63,0.49974272734728314,0.5391578931689294,106
